households,p,total_pop,total_income,hispanic,black,tract,v_id,white
0.5440848163410453,0.0002382157689759393,1.3828425389053276,22460.909388191034,0.02429800843554581,0.5028734883082079,Census Tract 104,121CH04B,0.8339934071847634
1110.5825518833426,0.7483709918351366,3842.136672081591,47555144.871644735,491.6797416356847,2652.226795063724,Census Tract 405.18,063JB17,551.5494209824957
1.001060346531835e-06,3.8966926684773645e-10,3.118523142582435e-06,0.05286399477965314,4.0993206872381877e-07,2.2702131486549125e-06,Census Tract 405.15,063JB17,1.9522430269071597e-07
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.16,063JB17,0.0
984.5166618154368,0.9995093013354689,2850.6005274087574,43783424.98425611,115.9430789549144,2544.750681200104,Census Tract 405.25,063JB17,121.9401347629272
0.07425341067229878,3.7826495502954036e-05,0.21871279699808024,2965.1614483769067,0.017816279381891353,0.18065934252210847,Census Tract 405.26,063JB17,0.017097575967335226
3.74092529242696e-06,3.778712416592889e-09,1.2394176726424675e-05,0.23395372686308963,1.2772047968083964e-06,9.09158207432249e-06,Census Tract 406.19,063JB17,1.084490463562159e-06
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.18,063JB02,0.0
1159.1556107332074,0.451208879226628,3611.024660450704,61212689.49159921,474.6717409464127,2628.7429303743347,Census Tract 405.15,063JB02,226.05564849254063
527.5717240899841,0.25861359024018826,1578.577354826109,21494854.75459822,252.14825048418356,1035.488815321714,Census Tract 405.16,063JB02,97.75593711079117
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.25,063JB02,0.0
0.0009799088095068416,1.0071005236452637e-06,0.0034432766903431567,49.86069995413662,0.0005871396052851887,0.0021894365384048033,Census Tract 405.23,063JB02,0.00021249821048915064
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.24,063JB02,0.0
0.00035337430232573774,1.3755325119725097e-07,0.0011008386693315995,18.660990157217558,0.00014470602025950803,0.0008013852414751842,Census Tract 405.15,063RD09,6.891417884982274e-05
0.0007786579324723042,3.8169506493740403e-07,0.002329866676377914,31.72486014271909,0.0003721526883139689,0.0015283070400093656,Census Tract 405.16,063RD09,0.00014428073454633873
776.0443221372034,0.7975789538922954,2726.922443357758,39487463.24330732,464.98853011920824,1733.93664576185,Census Tract 405.23,063RD09,168.28915927127431
632.7583108744119,0.24013598135651307,1787.3321092365268,31651203.46824896,271.3536589328598,1261.9145820284762,Census Tract 405.24,063RD09,116.70608693926535
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.18,063JB16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.15,063JB16,0.0
1170.5329785738627,0.5737906757715013,3502.418284909244,47691025.14603489,559.4459088772138,2297.4578657890916,Census Tract 405.16,063JB16,216.8928754416275
0.0056630875598488685,2.1491793396010887e-06,0.015996341824650904,283.2733028312003,0.00242857265374923,0.011293937429603721,Census Tract 405.24,063JB16,0.0010445011590461291
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 406.12,063RD05,0.0
7.551308811288817e-06,3.407630330003979e-09,2.0473043022663904e-05,0.26998194393000907,4.184570045244886e-06,1.1146358809443015e-05,Census Tract 406.11,063RD05,4.722975637385515e-06
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.16,063RD05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.23,063RD05,0.0
1410.4561926023976,0.5352774924487277,3984.07037629588,70552429.21016452,604.8635664670622,2812.883222818064,Census Tract 405.24,063RD05,260.14486133008165
3.0476275955873587e-05,2.053657409425444e-08,0.00010543477139990228,1.304994136430507,1.3492529179925166e-05,7.278161859003773e-05,Census Tract 405.18,063JB03,1.5135455107465521e-05
994.4840259935013,0.5702316662806773,3737.2983408035593,47666613.84989451,376.9231314115277,2176.004038527065,Census Tract 406.12,063JB03,936.3203960328722
0.16211317562937305,7.315576517570986e-05,0.43951983717566484,5796.032368276975,0.08983527963577172,0.23929250788974696,Census Tract 406.11,063JB03,0.10139389053353387
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.16,063JB03,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 406.06,063JB03,0.0
257.92846996206225,0.11397634554222813,698.5610218283163,15909285.955729961,60.63541582846536,394.700084612736,Census Tract 406.09,063JB03,170.05270754900437
93.93289747486061,0.034725655258728505,271.34627019170455,5901334.283858118,11.563643201156593,167.7596405549174,Census Tract 406.13,063JB03,82.36925427370402
1.971650541851391e-06,2.0016756770064882e-09,5.708779030822504e-06,0.08768324289721506,2.3219437853275264e-07,5.096266273658519e-06,Census Tract 405.25,063JB03,2.442044325947916e-07
153.54710577086078,0.14022566737064912,466.25034400740833,9547559.036832124,58.61432896093133,288.44419778142526,Census Tract 406.20,063JB03,102.64518851531516
988.2128509272893,0.9981947989164538,3274.0789404459683,61801843.484141745,337.3898420337614,2401.6566861929878,Census Tract 406.19,063JB03,286.4819072890222
373.41744600733335,0.2516290067434861,1291.8633206210577,15989735.038034014,165.32025743047038,891.7731998989148,Census Tract 405.18,063JB10,185.45057796994925
560.9073831941943,0.3216212059599738,2107.9053838616683,26884851.783880927,212.59161713954268,1227.30652194326,Census Tract 406.12,063JB10,528.102020186277
1.5532018602960012,0.0007009033665595673,4.21102742628988,55531.62611116293,0.8607093341351487,2.292654912016345,Census Tract 406.11,063JB10,0.9714520660515603
341.8945119069769,0.1675953489740083,1023.0020101373466,13929808.098625962,163.40546524965808,671.0517772919292,Census Tract 405.16,063JB10,63.351041912175134
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.24,063JB10,0.0
6.234875487378266e-07,6.297854027654813e-10,2.0656961210707787e-06,0.03899228781051493,2.1286746613473268e-07,1.515263679053748e-06,Census Tract 406.19,063JB10,1.8074841059369315e-07
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 406.12,063JB09,0.0
1108.927924441096,0.5004187384661986,3006.515780704921,39647500.08254251,614.5142108364918,1636.8696935229354,Census Tract 406.11,063JB09,693.5803715141512
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.16,063JB09,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 405.21,063JB09,0.0
7.946885804976441e-07,4.512711984654424e-10,1.990105985232601e-06,0.027121131875223598,2.590296679191639e-07,1.5636547026827579e-06,Census Tract 404.17,063JB09,8.61927989068995e-08
6.8657355746803824e-06,2.605592248455553e-09,1.939342310525468e-05,0.3434309591810874,2.944319240754775e-06,1.369238726563393e-05,Census Tract 405.24,063JB09,1.2663178327493988e-06
80.11601872419575,0.04279701854924987,258.36560098182144,2947067.748769541,70.57228358771303,151.11627249740127,Census Tract 404.15,063JB09,22.72521684965168
807.9938860736881,0.12307599178578647,2208.9679005712956,52352347.86037248,47.13810485395622,2073.7073855987164,Census Tract 234.18,089FG,78.52248275933177
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 234.27,089FG,0.0
2828.0194432026187,0.43077219241471726,7731.499309459346,183235863.78342727,164.9857496948367,7258.080669995571,Census Tract 234.18,089CF,274.8326587605896
4.276891159741315e-06,4.088806080058619e-09,1.1047954028318389e-05,0.33857153487860175,0.0,1.0487787595350357e-05,Census Tract 234.27,089CF,9.404253984134823e-08
2.981664013236157e-06,1.4232286459361132e-09,9.149936964723271e-06,0.3518780968580518,1.118657715705785e-06,1.232516007380674e-06,Census Tract 116.13,121JC08,4.986993175360141e-06
0.000263468555953647,8.390718342472834e-08,0.0008341213104252244,29.918962276984246,8.046698890431447e-05,4.70719299012726e-05,Census Tract 116.20,121JC08,0.0005382645816696323
1417.4353289056246,0.34155068166400593,4188.094458564041,179073109.712621,126.7153028973462,424.88904799002336,Census Tract 116.23,121JC08,2231.3506033109506
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 116.25,121JC08,0.0
4.38555934073795e-06,1.606431992944304e-09,1.479523865501704e-05,0.4308636629901407,1.151811738941066e-06,3.7847537753767805e-06,Census Tract 116.26,121JC08,5.5566482635943475e-06
9.409591284058821e-07,2.9966851223117266e-10,2.9790046800900873e-06,0.10685343670351517,2.8738210322969456e-07,1.6811403536168787e-07,Census Tract 116.20,121JC05,1.9223735059629726e-06
0.001208594658466819,2.9122762854622144e-07,0.0035710331812337675,152.68901477206404,0.00010804545019064816,0.00036228716991149946,Census Tract 116.23,121JC05,0.0019025900972924647
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 116.24,121JC05,0.0
874.5234627835337,0.3203382647558731,2950.3154184015916,85918432.12463105,229.68253582996104,754.7169517648371,Census Tract 116.26,121JC05,1108.0500577905652
137.39819702227354,0.04375738758671132,434.9921899994972,15602664.457455339,41.96333469565616,24.54789443614505,Census Tract 116.20,121JC04B,280.7036413687531
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 116.23,121JC04B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 116.24,121JC04B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 116.26,121JC04B,0.0
1.061351779787339e-06,8.621866610782607e-10,3.818624721915617e-06,0.19058800044819224,2.241685318803478e-08,2.776241048672e-07,Census Tract 116.24,121JC03A,2.774516675349843e-06
198.3280568730563,0.07264763988024041,669.0847632970142,19484938.27555029,52.08835779413237,171.15783955784642,Census Tract 116.26,121JC03A,251.28818634575157
410.5444094012753,0.13074662719785837,1299.75222097391,46620602.04279002,125.38601548274617,73.34885785799855,Census Tract 116.20,121JC04A,838.7396134742614
8.066734640452063e-05,3.5302996238302245e-08,0.00023886007254835299,15.38479563892377,1.8675285010061887e-05,1.0414383890299161e-05,Census Tract 116.21,121JC04A,0.0001538857606027595
1230.998909490706,0.9999991141272998,4428.996076469811,221051705.17615557,25.999976967309795,321.9997147489905,Census Tract 116.24,121JC04A,3217.997149261651
2.192779670368975e-06,8.03215996472152e-10,7.39761932750852e-06,0.21543183149507034,5.75905869470533e-07,1.8923768876883902e-06,Census Tract 116.26,121JC04A,2.7783241317971737e-06
2.122703559574678e-06,1.7243733221565215e-09,7.637249443831233e-06,0.3811760008963845,4.483370637606956e-08,5.552482097344e-07,Census Tract 116.24,121JC03B,5.549033350699686e-06
687.2679729408366,0.25174651023473865,2318.585359261943,67521329.26954542,180.50224783830762,593.1147781130443,Census Tract 116.26,121JC03B,870.791178901961
1998.6143937041209,0.4815938298082219,5905.303541108417,252496948.04300383,178.67131085885032,599.1027242814281,Census Tract 116.23,121JC06,3146.252490137114
1.5991567347351762e-06,5.433763964441645e-10,5.4011613806549955e-06,0.2325765580296798,2.1680718218122163e-07,3.4341388255271195e-07,Census Tract 116.22,121JC06,2.33814863389924e-06
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 502.14,121JC06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 502.20,121JC06,0.0
4.735039953625164e-06,1.9085207390669745e-09,1.4600183653862355e-05,0.6016815269071496,4.580449773760739e-07,1.971501923456185e-06,Census Tract 116.25,121JC06,8.076859767731436e-06
3.781579806085717e-07,3.1252725670129895e-10,1.060092454730806e-06,0.05849196380861144,6.563072390727278e-09,4.812919753200004e-08,Census Tract 116.12,121JC06,8.050702132625461e-07
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 502.05,121JC06,0.0
3.114934686770152e-06,7.5058667151088e-10,9.20369376606641e-06,0.39352838858779393,2.7846765513053645e-07,9.337298193595347e-07,Census Tract 116.23,135111,4.903582724980579e-06
1.1993675510513821e-06,4.075322973331234e-10,4.050871035491247e-06,0.17443241852225985,1.6260538663591622e-07,2.57560411914534e-07,Census Tract 116.22,135111,1.7536114754244298e-06
778.421019680038,0.28347451554262126,2404.147366316971,76296157.82291925,105.73599429739774,374.75330954734534,Census Tract 502.14,135111,1321.2747169441577
349.8131132159355,0.12435588809667099,785.0587215542839,20811431.54455565,122.49054977522093,278.930257000833,Census Tract 502.20,135111,274.8265126936429
2.2689478836514303e-06,1.8751635402077936e-09,6.360554728384836e-06,0.3509517828516686,3.937843434436366e-08,2.887751851920002e-07,Census Tract 116.12,135111,4.830421279575276e-06
729.5906152530737,0.4585736110955837,1912.7105318796796,45033251.135880716,205.4409777708215,330.63157359991584,Census Tract 502.05,135111,911.1857652469248
0.00027203762931125993,6.555123597861685e-08,0.0008037892555697998,34.36814593666733,2.4319508548066853e-05,8.154573755739936e-05,Census Tract 116.23,121JC02,0.0004282462246483039
826.983153910928,0.2810000522972912,2793.1405198350744,120273948.95534363,112.11902086661918,177.59203305188802,Census Tract 116.22,121JC02,1209.143225035244
969.8801125107135,0.3552674404801148,3272.0131268218574,95286841.53372756,254.72675482424233,837.0100897711505,Census Tract 116.26,121JC02,1228.870076620717
0.11913078139681939,3.953892512340504e-05,0.32797538389864483,5800.954269336723,0.0013838623793191764,0.28732936887178445,Census Tract 234.21,089FE,0.02174640881787277
7.6864613576618535,0.0026922806856959206,23.79976126155194,574393.884335355,0.22345929691276142,22.846693898815584,Census Tract 234.19,089FE,0.17769052525593076
2.8274005990015433e-06,2.302443484528944e-09,8.042435091459602e-06,0.16865161832984304,2.509663398136549e-07,7.266511637173347e-06,Census Tract 234.13,089FE,3.660885140401021e-07
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 234.14,089FE,0.0
1.649433337036339,0.0010580072719925202,5.160959472779513,130292.0381591745,0.04761032723966341,5.031882585596426,Census Tract 234.26,089FE,0.022218152711842923
1365.4492475618947,0.7325371499795572,4074.371628186297,89471061.94649315,24.173725949325387,3905.888083690999,Census Tract 234.25,089FE,56.405360548425904
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 234.13,089CG,0.0
1.5317577389905442e-06,6.747831449297552e-10,4.467739202579909e-06,0.08654737576844374,1.2820879753665348e-08,4.05207278530318e-06,Census Tract 234.14,089CG,7.692527852199209e-08
512.0743668440834,0.3284633526902395,1602.2442344229885,40449778.385747835,14.780850871060778,1562.171705394779,Census Tract 234.26,089CG,6.89773040649503
487.8903767931871,0.2617437643740274,1455.8188174483405,31969016.939373583,8.637544224342905,1395.6177516423143,Census Tract 234.25,089CG,20.15426985680011
1517.813518330222,0.5316334565079587,4699.639755530355,113423168.59778084,44.12557689016057,4511.441511926538,Census Tract 234.19,089KD,35.08780812952527
5.989850401718106e-07,9.123915311070993e-11,1.6375603200310218e-06,0.03881003770785213,3.49445956414019e-08,1.5372884907623515e-06,Census Tract 234.18,089KD,5.8210579684632934e-08
505.804791981262,0.3244418165370507,1582.627181067733,39954532.12818385,14.59988174416728,1543.045279450213,Census Tract 234.26,089KD,6.813278147278064
2.440112415072211e-06,9.77217627181502e-10,7.516757988280114e-06,0.1592222153082919,6.449636339397914e-08,7.126848155034695e-06,Census Tract 234.16,089KD,1.0260785085405772e-07
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 234.18,089BJ,0.0
7.658788694952721e-07,3.373915724648776e-10,2.2338696012899547e-06,0.04327368788422187,6.410439876832674e-09,2.02603639265159e-06,Census Tract 234.14,089BJ,3.846263926099604e-08
539.4714134425944,0.34603682709595535,1687.9676425740702,42613925.89065742,15.571657219317991,1645.7511496683637,Census Tract 234.26,089BJ,7.266773369015063
1169.3509509437763,0.4683023431893377,3602.1816238123856,76302488.2509833,30.90795465049629,3415.32898887984,Census Tract 234.16,089BJ,49.171746034880464
1404.7584032473442,0.4662324604206254,3867.3982591890876,68403305.68772618,16.318136114721888,3388.1112898766846,Census Tract 234.21,089OV,256.427853231344
414.62806365538984,0.24092275633665883,1204.8547044396307,24643833.59142175,34.451954156142214,1133.7824913203165,Census Tract 234.22,089OV,17.587361212576095
5.576273235617937e-07,3.305437602618813e-10,1.9469027479424807e-06,0.03992165534843593,5.916733308687675e-08,1.7670869423600172e-06,Census Tract 234.24,089OV,9.949367183882626e-08
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 234.13,089OV,0.0
5.566494437945515e-07,2.0146559674069905e-10,1.5921826110417446e-06,0.03748978339011925,3.847992897747352e-08,1.4696915282233997e-06,Census Tract 234.23,089OV,5.560450470043294e-08
0.10832252991005412,5.811294523071573e-05,0.32322420137324087,7097.833772356296,0.001917727192613619,0.30985822397017626,Census Tract 234.25,089OV,0.004474696782765111
566.5915561048099,0.18804897315128108,1559.8662322898765,27589609.23296761,6.581714060294837,1366.5518878903597,Census Tract 234.21,089HH,103.42693523320459
414.96401678467475,0.14534641568640097,1284.8623146677846,31009431.046285175,12.06375250197128,1233.4096835147986,Census Tract 234.19,089HH,9.592863435302464
996.5861196356171,0.5790738638208118,2895.94839296788,59233092.60666254,82.80756252637609,2725.1216031407403,Census Tract 234.22,089HH,42.272392058919266
10.552044808198046,0.005660968244741441,31.486305377251895,691422.736057177,0.18681195207646756,30.184282680961363,Census Tract 234.25,089HH,0.435894554845091
914.5359962802684,0.3203278445815301,2831.698146100726,68341445.9300319,26.587211100266995,2718.3020891188644,Census Tract 234.19,089FK,21.141637742380986
1.3237244061365984e-06,7.691600268080176e-10,3.8465692940668965e-06,0.07867688380313485,1.0998988383354652e-07,3.619667086158531e-06,Census Tract 234.22,089FK,5.6148681956985285e-08
5.066946973584572e-07,7.290571185013773e-10,4.085636092081719e-06,0.02701037423208728,1.7132842284782366e-07,6.386540358072066e-07,Census Tract 224.02,089SB,1.8547213094675039e-06
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 224.03,089SB,0.0
19.113983582272184,0.006932892122695751,39.78786789215091,2103455.6652618893,1.8025519519008952,3.83388934385075,Census Tract 226,089SB,31.371336855198273
0.00011228784199875339,1.1106611473665023e-07,0.00020658297341016944,6.656535561528099,1.3550065997871328e-05,5.475559456516856e-05,Census Tract 222.03,089SB,9.929310657456531e-05
1405.7105034415747,0.47748318731031747,2843.8898636202507,97784034.04040281,143.72243938040555,229.19192990895237,Census Tract 223.01,089SB,2145.331960585256
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 215.04,089MG,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 224.02,089MG,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 222.04,089MG,0.0
1518.2752064127394,0.5157184804391098,3071.6192694953384,105614259.90848297,155.23126261217206,247.54487061077273,Census Tract 223.01,089MG,2317.1231326129205
40.62825189155939,0.020122957846240408,90.07035931977207,3053375.642658254,10.765782447738617,10.121847796658924,Census Tract 223.02,089MG,60.67071790641483
153.45051356005618,0.0612576900439346,301.4490927062022,10922454.10469124,16.172030171598735,22.78786069634367,Census Tract 215.04,089CJ,225.97961857207474
603.3250559513164,0.30563579328840745,1289.1717760905026,52845241.6507758,71.82441142277575,66.62860293687282,Census Tract 216.02,089CJ,1002.179766192688
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 216.03,089CJ,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 224.02,089CJ,0.0
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 222.04,089CJ,0.0
8.102564198309364e-06,2.7522296869257346e-09,1.6392280015329674e-05,0.5636305707627959,8.284211357646462e-07,1.3210702497243526e-06,Census Tract 223.01,089CJ,1.2365767983357326e-05
820.2794021052825,0.4062800406663113,1818.5094620224093,61647278.1858204,217.35982175647655,204.35886045515457,Census Tract 223.02,089CJ,1224.9343226089286
0.0002735037433601862,1.0654606285944144e-07,0.0007855641214626617,14.83703106980338,0.00011197991206527296,0.0004900053430905712,Census Tract 404.13,063JB08,0.0001213559655969038
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 406.15,063JB08,0.0
420.99878089417075,0.9999971042616883,1608.9953407570565,18829591.474272683,1092.9968349580254,15.999953668187013,Census Tract 406.17,063JB08,499.99855213084413
1409.1177628080345,0.4781532958289903,3777.8891903448525,62477463.36738263,383.00078995902123,2994.674091776966,Census Tract 406.16,063JB08,229.99173529374434
1485.1616889244813,0.5785592866865918,4265.717620740242,80567051.30077526,608.065810307608,2660.794159471636,Census Tract 404.13,063MO8,658.9790275360281
0.7284713624700321,0.00017859067479039767,2.2568503573262553,48297.651331763125,0.10840453959777138,1.745188074051766,Census Tract 404.11,063MO8,0.31485535965547107
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 406.17,063MO8,0.0
3.2708465133478783e-06,1.1098902318791579e-09,8.769242722077226e-06,0.14502279270881824,8.890220757352054e-07,6.951242522259165e-06,Census Tract 406.16,063MO8,5.33857201533875e-07
0.00014574604887025583,6.477602172011371e-08,0.00042978890411295444,6.0793591904761115,0.00010843506035947035,0.00020773670165640467,Census Tract 404.10,063MO5,0.00010590879551238592
218.8254495247086,0.11977309771467357,686.0603037096502,11087229.05106841,100.72917517804046,329.2562456176376,Census Tract 404.09,063MO5,109.35283821349697
1586.2107839194596,0.38887246480006366,4914.181337678405,105165774.97386017,236.04558613363864,3800.061726026222,Census Tract 404.11,063MO5,685.5821554425122
13.270980844733549,0.016841346249661864,43.56856274787524,469129.17286133097,2.8125048236935313,33.86794730807001,Census Tract 402.02,063RD07,2.0378028962090857
0.8562708634882548,0.0006866646860370928,2.804338577775487,25868.799056843665,1.3197695265632925,1.005963765044341,Census Tract 403.06,063RD07,0.10231303821952684
8.639680632122165,0.015210705338243249,25.873409780351768,285480.96712721273,10.81481149549095,6.2972320100327055,Census Tract 404.14,063RD07,7.3619813837097325
353.2770946089885,0.35082134519264,1211.3861049501859,20929548.193014916,94.02012051162752,800.9251310747972,Census Tract 405.21,063RD07,203.47638021173123
767.9961582119153,0.47731271486135196,2094.4481928116124,25853822.670045916,190.44777322967943,1446.7348387447578,Census Tract 405.22,063RD07,243.90679729415086
641.2442780226469,0.342545020311243,2067.944287618974,23588170.767063066,564.8567384932397,1209.526466718999,Census Tract 404.15,063RD07,181.89140578527002
26.718963041426,0.026934438549824597,65.47762011462359,957848.1060720807,4.094034659573339,44.87277462400778,Census Tract 403.02,063FP3,15.137154465001423
0.0,0.0,0.0,0.0,0.0,0.0,Census Tract 403.03,063FP3,0.0
440.7989992418855,0.5593895929465552,1447.1408769527384,15582244.623200653,93.41806202207472,1124.9324714155225,Census Tract 402.02,063FP3,67.68614074653318
49.57734284034451,0.043757584148582974,174.28645766380598,2622393.549540023,34.74352181397488,84.45213740676515,Census Tract 404.07,063FP3,26.998429419675695
