,ID,DATA,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY_NUM,COUNTY_NAM,FIPS2,2012_preci,avg_income,race,XCOORD,YCOORD,Precinct,registered_v,rep_votes,dem_votes,total,rep_p,dem_p,county,_merge,income_bin
115,5082685.0,1796.0,135118,118,118 GARNERS F,67.0,GWINNETT,135.0,770.0,80776.0,white,-84.123094,33.835845,118 GARNERS F,1305.0,664.0,350.0,1028.0,0.645914396887,0.34046692607,GWINNETT,both,mid
116,5082742.0,1790.0,135112,112,112 BERKSHIRE N,67.0,GWINNETT,135.0,764.0,82753.0,white,-84.146505,33.856993,112 BERKSHIRE N,2567.0,1417.0,611.0,2061.0,0.687530325085,0.296458030082,GWINNETT,both,mid
117,4412449.0,642.0,067SF01,SF01,SHALLOWFORD FALLS 01,33.0,COBB,67.0,181.0,148135.0,white,-84.427314,34.037244,SHALLOWFORD FALLS 01,2950.0,1616.0,694.0,2350.0,0.687659574468,0.295319148936,COBB,both,high
118,4412509.0,663.0,067TT01,TT01,TRITT 01,33.0,COBB,67.0,202.0,144498.0,white,-84.412397,34.024967,TRITT 01,3206.0,1827.0,708.0,2582.0,0.707591014717,0.274206041828,COBB,both,high
119,4412562.0,671.0,067WL01,WL01,WILLEO 01,33.0,COBB,67.0,210.0,142353.0,white,-84.423609,34.052388,WILLEO 01,2645.0,1509.0,552.0,2099.0,0.718913768461,0.262982372558,COBB,both,high
120,4867080.0,1589.0,121SS22,SS22,SS22,60.0,FULTON,121.0,736.0,50658.0,,-84.365395,33.990901,SS22,2399.0,804.0,794.0,1614.0,0.498141263941,0.491945477076,FULTON,both,mid
121,4867167.0,1502.0,121RW11A,RW11A,RW11A,60.0,FULTON,121.0,656.0,97188.0,white,-84.373684,34.00573,RW11A,2292.0,979.0,662.0,1677.0,0.583780560525,0.394752534287,FULTON,both,mid
122,4867222.0,1580.0,121SS15A,SS15A,SS15A,60.0,FULTON,121.0,727.0,45791.0,black,-84.344869,33.993121,SS15A,1927.0,188.0,821.0,1026.0,0.183235867446,0.800194931774,FULTON,both,low
123,4867265.0,1493.0,121RW02,RW02,RW02,60.0,FULTON,121.0,647.0,127282.0,white,-84.384016,34.017737,RW02,3332.0,1655.0,842.0,2564.0,0.645475819033,0.328393135725,FULTON,both,high
124,4867332.0,1501.0,121RW10,RW10,RW10,60.0,FULTON,121.0,655.0,119088.0,white,-84.379036,34.034394,RW10,2934.0,1598.0,633.0,2276.0,0.702108963093,0.278119507909,FULTON,both,high
125,4867387.0,1507.0,121RW15,RW15,RW15,60.0,FULTON,121.0,660.0,166797.0,white,-84.399448,34.069489,RW15,2822.0,1599.0,540.0,2170.0,0.736866359447,0.248847926267,FULTON,both,high
126,4867450.0,1492.0,121RW01,RW01,RW01,60.0,FULTON,121.0,646.0,115974.0,white,-84.39219,34.048882,RW01,4122.0,2228.0,877.0,3160.0,0.705063291139,0.27753164557,FULTON,both,high
127,4867525.0,1494.0,121RW03,RW03,RW03,60.0,FULTON,121.0,648.0,75499.0,,-84.345525,34.019241,RW03,3366.0,1171.0,1091.0,2307.0,0.507585609016,0.472908539228,FULTON,both,mid
128,4859265.0,612.0,067MT03,MT03,MT BETHEL 03,33.0,COBB,67.0,151.0,156901.0,white,-84.404395,33.958754,MT BETHEL 03,2587.0,1362.0,588.0,1975.0,0.689620253165,0.297721518987,COBB,both,high
129,4859314.0,611.0,067MT01,MT01,MT BETHEL 01,33.0,COBB,67.0,150.0,152625.0,white,-84.395725,33.97583,MT BETHEL 01,3786.0,2163.0,748.0,2977.0,0.726570372859,0.251259657373,COBB,both,high
130,4859379.0,1585.0,121SS18B,SS18B,SS18B,60.0,FULTON,121.0,732.0,100689.0,white,-84.393249,33.951927,SS18B,209.0,115.0,60.0,176.0,0.653409090909,0.340909090909,FULTON,both,high
131,4859405.0,662.0,067TR01,TR01,TIMBER RIDGE 01,33.0,COBB,67.0,201.0,153922.0,white,-84.395725,33.992232,TIMBER RIDGE 01,2346.0,1309.0,516.0,1871.0,0.69962586852,0.275788348477,COBB,both,high
132,4859449.0,639.0,067RW01,RW01,ROSWELL 01,33.0,COBB,67.0,178.0,128827.0,white,-84.409565,34.008949,ROSWELL 01,2637.0,1473.0,622.0,2135.0,0.689929742389,0.291334894614,COBB,both,high
133,4859499.0,1558.0,121SS02A,SS02A,SS02A,60.0,FULTON,121.0,705.0,100683.0,white,-84.376187,33.952069,SS02A,1020.0,431.0,356.0,801.0,0.538077403246,0.444444444444,FULTON,both,high
134,4859545.0,1587.0,121SS19B,SS19B,SS19B,60.0,FULTON,121.0,734.0,79361.0,white,-84.374428,33.962241,SS19B,1816.0,480.0,724.0,1223.0,0.392477514309,0.591986917416,FULTON,both,mid
135,4859588.0,1586.0,121SS19A,SS19A,SS19A,60.0,FULTON,121.0,733.0,62939.0,,-84.365838,33.974792,SS19A,2449.0,489.0,1093.0,1603.0,0.305053025577,0.681846537742,FULTON,both,mid
136,4859633.0,1593.0,121SS29B,SS29B,SS29B,60.0,FULTON,121.0,740.0,103805.0,white,-84.348017,33.96059,SS29B,10.0,3.0,2.0,5.0,0.6,0.4,FULTON,both,high
137,4859649.0,1591.0,121SS26,SS26,SS26,60.0,FULTON,121.0,738.0,56852.0,,-84.357644,33.964765,SS26,2605.0,371.0,1396.0,1793.0,0.206915783603,0.77858337981,FULTON,both,mid
138,4859698.0,1588.0,121SS20,SS20,SS20,60.0,FULTON,121.0,735.0,68820.0,,-84.347043,33.974123,SS20,1563.0,462.0,626.0,1110.0,0.416216216216,0.563963963964,FULTON,both,mid
139,4811627.0,1335.0,12108M,08M,08M,60.0,FULTON,121.0,498.0,138528.0,white,-84.394108,33.839419,08M,1391.0,810.0,249.0,1066.0,0.759849906191,0.233583489681,FULTON,both,high
140,4811700.0,1318.0,12107J,07J,07J,60.0,FULTON,121.0,482.0,116188.0,white,-84.382552,33.81739,07J,2437.0,846.0,854.0,1731.0,0.488734835355,0.493356441363,FULTON,both,high
141,4811748.0,1317.0,12107H,07H,07H,60.0,FULTON,121.0,481.0,113285.0,white,-84.378635,33.825608,07H,1736.0,766.0,572.0,1353.0,0.566149297857,0.422764227642,FULTON,both,high
142,4811796.0,1330.0,12108G,08G,08G,60.0,FULTON,121.0,493.0,120699.0,white,-84.388631,33.835623,08G,2366.0,815.0,701.0,1534.0,0.531290743155,0.456975228162,FULTON,both,high
143,4811843.0,1325.0,12108C,08C,08C,60.0,FULTON,121.0,489.0,240648.0,white,-84.401736,33.85729,08C,1256.0,822.0,193.0,1020.0,0.805882352941,0.189215686275,FULTON,both,high
144,4811921.0,2911.0,12108B,08B,08B,60.0,FULTON,121.0,488.0,210066.0,white,-84.394352,33.871859,08B,2958.0,1595.0,643.0,2264.0,0.704505300353,0.284010600707,FULTON,both,high
145,4874044.0,1499.0,121RW08,RW08,RW08,60.0,FULTON,121.0,653.0,110477.0,white,-84.352761,34.040834,RW08,1936.0,1056.0,384.0,1457.0,0.724776938916,0.263555250515,FULTON,both,high
146,4874087.0,1510.0,121RW18,RW18,RW18,60.0,FULTON,121.0,663.0,137974.0,white,-84.373642,34.065298,RW18,2007.0,1128.0,418.0,1573.0,0.717101080737,0.265734265734,FULTON,both,high
147,4874140.0,1508.0,121RW16,RW16,RW16,60.0,FULTON,121.0,661.0,105083.0,white,-84.345043,34.055381,RW16,1572.0,846.0,374.0,1237.0,0.683912691997,0.302344381568,FULTON,both,high
148,4874177.0,1504.0,121RW12A,RW12A,RW12A,60.0,FULTON,121.0,657.0,107076.0,white,-84.353793,34.067139,RW12A,2439.0,1357.0,586.0,1970.0,0.68883248731,0.297461928934,FULTON,both,high
149,4874234.0,1505.0,121RW12B,RW12B,RW12B,60.0,FULTON,121.0,658.0,101424.0,white,-84.332558,34.069651,RW12B,699.0,306.0,140.0,452.0,0.676991150442,0.309734513274,FULTON,both,high
150,4887752.0,2910.0,121RW12B,RW12B,RW12B,60.0,FULTON,121.0,658.0,101424.0,white,-84.332558,34.069651,RW12B,699.0,306.0,140.0,452.0,0.676991150442,0.309734513274,FULTON,both,high
151,4874267.0,859.0,089DI,DI,DUNWOODY LIBRARY,44.0,DEKALB,89.0,261.0,165825.0,white,-84.338873,33.949218,DUNWOODY LIBRARY,2235.0,1383.0,506.0,1917.0,0.721439749609,0.26395409494,DEKALB,both,high
152,4874321.0,812.0,089AD,AD,AUSTIN,44.0,DEKALB,89.0,213.0,170720.0,white,-84.334767,33.961998,AUSTIN,2269.0,1403.0,489.0,1919.0,0.731109953101,0.254820218864,DEKALB,both,high
153,4874376.0,919.0,089MQ,MQ,MT. VERNON EAST,44.0,DEKALB,89.0,322.0,160926.0,white,-84.314016,33.958536,MT. VERNON EAST,2286.0,1402.0,512.0,1934.0,0.724922440538,0.264736297828,DEKALB,both,high
154,4874427.0,1581.0,121SS15B,SS15B,SS15B,60.0,FULTON,121.0,728.0,68215.0,white,-84.34093,34.003053,SS15B,1467.0,354.0,595.0,968.0,0.365702479339,0.614669421488,FULTON,both,mid
155,4874461.0,1583.0,121SS17,SS17,SS17,60.0,FULTON,121.0,730.0,46682.0,white,-84.324683,33.98054,SS17,3069.0,1373.0,820.0,2219.0,0.618747183416,0.369535826949,FULTON,both,low
156,4887679.0,1498.0,121RW07,RW07,RW07,60.0,FULTON,121.0,652.0,44898.0,hispanic,-84.324548,34.030123,RW07,1364.0,170.0,625.0,804.0,0.21144278607,0.77736318408,FULTON,both,low
157,4887722.0,1399.0,121AP03,AP03,AP03,60.0,FULTON,121.0,559.0,60386.0,,-84.325145,34.039265,AP03,596.0,87.0,248.0,335.0,0.259701492537,0.740298507463,FULTON,both,mid
158,4887776.0,1496.0,121RW05,RW05,RW05,60.0,FULTON,121.0,650.0,61676.0,,-84.324558,34.051177,RW05,1771.0,492.0,655.0,1172.0,0.419795221843,0.558873720137,FULTON,both,mid
159,4887860.0,1396.0,121AP021,AP021,AP021,60.0,FULTON,121.0,556.0,96833.0,white,-84.312914,34.078535,AP021,2274.0,1073.0,569.0,1674.0,0.640979689367,0.33990442055,FULTON,both,mid
160,4887924.0,1497.0,121RW06,RW06,RW06,60.0,FULTON,121.0,651.0,91284.0,white,-84.297732,34.018804,RW06,2518.0,1095.0,696.0,1829.0,0.598687807545,0.380535811919,FULTON,both,mid
161,4887977.0,1506.0,121RW13,RW13,RW13,60.0,FULTON,121.0,659.0,109743.0,white,-84.295779,34.029101,RW13,2993.0,1514.0,756.0,2328.0,0.650343642612,0.324742268041,FULTON,both,high
162,4888077.0,1394.0,121AP01D,AP01D,AP01D,60.0,FULTON,121.0,555.0,88568.0,white,-84.295067,34.042311,AP01D,849.0,369.0,198.0,583.0,0.632933104631,0.339622641509,FULTON,both,mid
163,4888139.0,1398.0,121AP02B,AP02B,AP02B,60.0,FULTON,121.0,558.0,67794.0,white,-84.310052,34.048381,AP02B,400.0,198.0,91.0,292.0,0.678082191781,0.311643835616,FULTON,both,mid
164,4888181.0,1397.0,121AP022,AP022,AP022,60.0,FULTON,121.0,557.0,67786.0,white,-84.305656,34.064377,AP022,1716.0,698.0,470.0,1186.0,0.588532883642,0.39629005059,FULTON,both,mid
165,4133893.0,1442.0,121EP071,EP071,EP071,60.0,FULTON,121.0,596.0,46343.0,black,-84.44973,33.681566,EP071,1708.0,170.0,1002.0,1183.0,0.143702451395,0.846999154691,FULTON,both,low
166,4133957.0,496.0,063OAK1,OAK1,OAK 1,31.0,CLAYTON,63.0,40.0,39880.0,black,-84.435718,33.62999,OAK 1,2110.0,25.0,1119.0,1144.0,0.0218531468531,0.978146853147,CLAYTON,both,low
167,4134114.0,1422.0,121CP02,CP02,CP02,60.0,FULTON,121.0,580.0,70777.0,,-84.440803,33.654142,CP02,869.0,96.0,463.0,561.0,0.171122994652,0.825311942959,FULTON,both,mid
168,4134213.0,1421.0,121CP01B,CP01B,CP01B,60.0,FULTON,121.0,579.0,71343.0,,-84.440342,33.665841,CP01B,372.0,82.0,193.0,279.0,0.293906810036,0.691756272401,FULTON,both,mid
169,4950918.0,1409.0,121AP12A,AP12A,AP12A,60.0,FULTON,121.0,569.0,89684.0,white,-84.271249,34.070806,AP12A,2101.0,728.0,663.0,1404.0,0.518518518519,0.472222222222,FULTON,both,mid
170,4950983.0,1411.0,121AP13,AP13,AP13,60.0,FULTON,121.0,570.0,129749.0,white,-84.253225,34.051989,AP13,2153.0,1041.0,506.0,1565.0,0.66517571885,0.323322683706,FULTON,both,high
171,4951017.0,1472.0,121JC14,JC14,JC14,60.0,FULTON,121.0,626.0,253596.0,white,-84.239965,34.025424,JC14,2136.0,1147.0,450.0,1609.0,0.712865133623,0.279676817899,FULTON,both,high
172,4951056.0,1412.0,121AP14,AP14,AP14,60.0,FULTON,121.0,571.0,127972.0,white,-84.244471,34.042087,AP14,2670.0,1331.0,676.0,2039.0,0.65277096616,0.331535066209,FULTON,both,high
173,4951145.0,1473.0,121JC15,JC15,JC15,60.0,FULTON,121.0,627.0,137213.0,white,-84.241201,34.03859,JC15,644.0,210.0,240.0,463.0,0.453563714903,0.518358531317,FULTON,both,high
174,4951180.0,1467.0,121JC10,JC10,JC10,60.0,FULTON,121.0,621.0,119267.0,white,-84.225303,34.052775,JC10,2006.0,748.0,629.0,1404.0,0.532763532764,0.448005698006,FULTON,both,high
175,4951237.0,1406.0,121AP09A,AP09A,AP09A,60.0,FULTON,121.0,566.0,108953.0,white,-84.227887,34.069329,AP09A,3685.0,1652.0,978.0,2673.0,0.618032173588,0.365881032548,FULTON,both,high
176,4951296.0,1799.0,135121,121,121 PINCKNEYVILLE X,67.0,GWINNETT,135.0,774.0,117246.0,white,-84.205905,33.979859,121 PINCKNEYVILLE X,2514.0,1155.0,790.0,1988.0,0.580985915493,0.397384305835,GWINNETT,both,high
177,4964523.0,1734.0,13556,56,056 DULUTH C,67.0,GWINNETT,135.0,857.0,66304.0,white,-84.163502,34.006078,056 DULUTH C,1821.0,775.0,592.0,1399.0,0.553967119371,0.423159399571,GWINNETT,both,mid
178,4964589.0,1468.0,121JC11,JC11,JC11,60.0,FULTON,121.0,622.0,113186.0,white,-84.211127,34.025211,JC11,2816.0,1440.0,580.0,2040.0,0.705882352941,0.28431372549,FULTON,both,high
179,4964646.0,1466.0,121JC09,JC09,JC09,60.0,FULTON,121.0,620.0,110320.0,white,-84.211753,34.041762,JC09,2456.0,979.0,766.0,1776.0,0.551238738739,0.431306306306,FULTON,both,high
180,4964697.0,1464.0,121JC07,JC07,JC07,60.0,FULTON,121.0,618.0,126300.0,white,-84.192639,34.036961,JC07,3429.0,1396.0,920.0,2339.0,0.59683625481,0.393330483112,FULTON,both,high
181,4964759.0,1465.0,121JC08,JC08,JC08,60.0,FULTON,121.0,619.0,138461.0,white,-84.205528,34.052825,JC08,2377.0,1078.0,648.0,1762.0,0.61180476731,0.367763904654,FULTON,both,high
182,4964821.0,1462.0,121JC05,JC05,JC05,60.0,FULTON,121.0,616.0,100992.0,white,-84.2011,34.062012,JC05,1872.0,784.0,535.0,1333.0,0.588147036759,0.401350337584,FULTON,both,high
183,4964864.0,1461.0,121JC04B,JC04B,JC04B,60.0,FULTON,121.0,615.0,121194.0,white,-84.210975,34.068079,JC04B,213.0,85.0,65.0,154.0,0.551948051948,0.422077922078,FULTON,both,high
184,4964889.0,1458.0,121JC03A,JC03A,JC03A,60.0,FULTON,121.0,612.0,101116.0,white,-84.193725,34.066552,JC03A,413.0,191.0,103.0,297.0,0.643097643098,0.346801346801,FULTON,both,high
185,4964919.0,1460.0,121JC04A,JC04A,JC04A,60.0,FULTON,121.0,614.0,164014.0,white,-84.193524,34.077621,JC04A,3664.0,1727.0,926.0,2693.0,0.641292239139,0.34385443743,FULTON,both,high
186,4964961.0,1459.0,121JC03B,JC03B,JC03B,60.0,FULTON,121.0,613.0,100880.0,white,-84.185965,34.063137,JC03B,1200.0,446.0,399.0,859.0,0.519208381839,0.464493597206,FULTON,both,high
187,4964990.0,1463.0,121JC06,JC06,JC06,60.0,FULTON,121.0,617.0,138446.0,white,-84.179981,34.027549,JC06,2285.0,1129.0,442.0,1598.0,0.706508135169,0.276595744681,FULTON,both,high
188,4965032.0,1789.0,135111,111,111 DULUTH H,67.0,GWINNETT,135.0,763.0,78608.0,white,-84.161467,34.019421,111 DULUTH H,1961.0,896.0,555.0,1469.0,0.609938733833,0.377808032675,GWINNETT,both,mid
189,4348333.0,1327.0,12108E,08E,08E,60.0,FULTON,121.0,491.0,223069.0,white,-84.443838,33.840467,08E,2327.0,1301.0,545.0,1862.0,0.698711063373,0.292696025779,FULTON,both,high
190,4348397.0,668.0,067VG04,VG04,VININGS 04,33.0,COBB,67.0,207.0,138019.0,white,-84.466584,33.849377,VININGS 04,2904.0,1567.0,738.0,2341.0,0.669372063221,0.315249893208,COBB,both,high
191,4348483.0,665.0,067VG01,VG01,VININGS 01,33.0,COBB,67.0,204.0,80903.0,white,-84.461098,33.876215,VININGS 01,1560.0,603.0,500.0,1122.0,0.53743315508,0.445632798574,COBB,both,mid
192,4348561.0,1344.0,12109F,09F,09F,60.0,FULTON,121.0,507.0,91165.0,white,-84.433335,33.819852,09F,2912.0,1211.0,917.0,2171.0,0.557807461999,0.422385997236,FULTON,both,mid
193,4348611.0,1337.0,12108N2,08N2,08N2,60.0,FULTON,121.0,500.0,208585.0,white,-84.425378,33.839926,08N2,980.0,423.0,263.0,691.0,0.612156295224,0.380607814761,FULTON,both,high
194,4348647.0,1336.0,12108N1,08N1,08N1,60.0,FULTON,121.0,499.0,208265.0,white,-84.420403,33.846338,08N1,731.0,450.0,131.0,584.0,0.770547945205,0.224315068493,FULTON,both,high
195,4348683.0,1328.0,12108F1,08F1,08F1,60.0,FULTON,121.0,492.0,210923.0,white,-84.413028,33.833215,08F1,1971.0,1249.0,346.0,1606.0,0.777708592777,0.215442092154,FULTON,both,high
196,4348735.0,1323.0,12108A,08A,08A,60.0,FULTON,121.0,487.0,266714.0,white,-84.43356,33.867326,08A,2268.0,1162.0,532.0,1715.0,0.677551020408,0.310204081633,FULTON,both,high
197,4356189.0,1326.0,12108D,08D,08D,60.0,FULTON,121.0,490.0,264893.0,white,-84.417564,33.853201,08D,1275.0,655.0,302.0,973.0,0.673175745118,0.310380267215,FULTON,both,high
198,4356235.0,534.0,067CA01,CA01,CHATTAHOOCHEE 01,33.0,COBB,67.0,73.0,66735.0,,-84.45875,33.896969,CHATTAHOOCHEE 01,4554.0,881.0,1995.0,2937.0,0.299965951651,0.679264555669,COBB,both,mid
199,4356340.0,661.0,067TM01,TM01,TERRELL MILL 01,33.0,COBB,67.0,200.0,64916.0,,-84.470318,33.927989,TERRELL MILL 01,4171.0,1011.0,1849.0,2895.0,0.349222797927,0.638687392055,COBB,both,mid
200,4356457.0,656.0,067SO02,SO02,SOPE CREEK 02,33.0,COBB,67.0,195.0,107920.0,white,-84.45296,33.921519,SOPE CREEK 02,3854.0,1847.0,1015.0,2912.0,0.634271978022,0.348557692308,COBB,both,high
201,4362150.0,1570.0,121SS09,SS09,SS09,60.0,FULTON,121.0,717.0,69614.0,,-84.424039,33.893253,SS09,2506.0,1378.0,505.0,1898.0,0.72602739726,0.266069546891,FULTON,both,mid
202,4362218.0,657.0,067SO03,SO03,SOPE CREEK 03,33.0,COBB,67.0,196.0,146647.0,white,-84.428147,33.934304,SOPE CREEK 03,2533.0,1397.0,469.0,1901.0,0.734876380852,0.246712256707,COBB,both,high
203,4362270.0,1582.0,121SS16,SS16,SS16,60.0,FULTON,121.0,729.0,59461.0,,-84.42564,33.919113,SS16,1976.0,1165.0,391.0,1573.0,0.74062301335,0.248569612206,FULTON,both,mid
204,4362318.0,604.0,067MR5A,MR5A,MARIETTA 5A,33.0,COBB,67.0,143.0,51583.0,,-84.535893,33.954236,MARIETTA 5A,1528.0,299.0,766.0,1082.0,0.276340110906,0.707948243993,COBB,both,mid
205,5134143.0,1456.0,121JC01,JC01,JC01,60.0,FULTON,121.0,610.0,135059.0,white,-84.140158,34.042485,JC01,3957.0,1612.0,1170.0,2824.0,0.570821529745,0.414305949008,FULTON,both,high
206,5134205.0,1685.0,1357,7,007 DULUTH A,67.0,GWINNETT,135.0,872.0,95294.0,white,-84.127112,34.021336,007 DULUTH A,3596.0,1573.0,1068.0,2685.0,0.585847299814,0.397765363128,GWINNETT,both,mid
207,5134369.0,1833.0,135155,155,155 SUWANEE G,67.0,GWINNETT,135.0,811.0,117052.0,white,-84.100103,34.039223,155 SUWANEE G,2567.0,1246.0,724.0,2009.0,0.620209059233,0.360378297661,GWINNETT,both,high
208,5134413.0,1818.0,135140,140,140 SUWANEE H,67.0,GWINNETT,135.0,795.0,141303.0,white,-84.096244,34.072325,140 SUWANEE H,2755.0,1713.0,489.0,2222.0,0.770927092709,0.220072007201,GWINNETT,both,high
209,5134473.0,1695.0,13517,17,017 MARTINS A,67.0,GWINNETT,135.0,814.0,60507.0,,-84.069189,33.953299,017 MARTINS A,2074.0,358.0,1085.0,1455.0,0.246048109966,0.745704467354,GWINNETT,both,mid
210,5147993.0,1784.0,135106,106,106 SUWANEE C,67.0,GWINNETT,135.0,757.0,98622.0,white,-84.07353,34.02765,106 SUWANEE C,3318.0,1648.0,790.0,2489.0,0.662113298513,0.317396544797,GWINNETT,both,mid
211,5148059.0,1809.0,135131,131,131 SUWANEE E,67.0,GWINNETT,135.0,785.0,141298.0,white,-84.078209,34.069911,131 SUWANEE E,3031.0,1745.0,631.0,2415.0,0.722567287785,0.261283643892,GWINNETT,both,high
212,5148107.0,1682.0,1354,4,004 SUWANEE A,67.0,GWINNETT,135.0,839.0,101057.0,white,-84.067873,34.062538,004 SUWANEE A,1166.0,529.0,356.0,902.0,0.586474501109,0.394678492239,GWINNETT,both,high
213,5148173.0,1776.0,13598,98,098 GOODWINS F,67.0,GWINNETT,135.0,903.0,81563.0,white,-84.030806,34.02297,098 GOODWINS F,2398.0,981.0,707.0,1716.0,0.571678321678,0.412004662005,GWINNETT,both,mid
214,5148242.0,1820.0,135142,142,142 SUWANEE F,67.0,GWINNETT,135.0,797.0,113240.0,white,-84.03603,34.051166,142 SUWANEE F,2771.0,1291.0,811.0,2132.0,0.605534709193,0.380393996248,GWINNETT,both,high
215,5148300.0,1778.0,135100,100,100 SUWANEE B,67.0,GWINNETT,135.0,751.0,113293.0,white,-84.045245,34.065038,100 SUWANEE B,3116.0,1523.0,759.0,2321.0,0.656182679879,0.327014218009,GWINNETT,both,high
216,5148354.0,1708.0,13530,30,030 CATES C,67.0,GWINNETT,135.0,829.0,67276.0,,-83.99964,33.835527,030 CATES C,2071.0,752.0,839.0,1599.0,0.470293933709,0.524702939337,GWINNETT,both,mid
217,5184786.0,1748.0,13570,70,070 GOODWINS B,67.0,GWINNETT,135.0,873.0,98960.0,white,-84.007983,34.026836,070 GOODWINS B,3254.0,1628.0,713.0,2387.0,0.68202764977,0.298701298701,GWINNETT,both,mid
218,5184832.0,1704.0,13526,26,026 HOG MOUNTAIN A,67.0,GWINNETT,135.0,824.0,79532.0,white,-84.010818,34.043409,026 HOG MOUNTAIN A,3056.0,1116.0,1003.0,2160.0,0.516666666667,0.464351851852,GWINNETT,both,mid
219,5184887.0,1709.0,13531,31,031 HOG MOUNTAIN D,67.0,GWINNETT,135.0,830.0,84718.0,white,-83.97442,34.026829,031 HOG MOUNTAIN D,2054.0,1076.0,444.0,1549.0,0.694641704325,0.286636539703,GWINNETT,both,mid
220,5184936.0,1814.0,135136,136,136 HOG MOUNTAIN C,67.0,GWINNETT,135.0,790.0,75888.0,white,-83.965332,34.048441,136 HOG MOUNTAIN C,3085.0,1493.0,716.0,2255.0,0.662084257206,0.317516629712,GWINNETT,both,mid
221,5184992.0,1745.0,13567,67,067 PUCKETTS E,67.0,GWINNETT,135.0,869.0,86443.0,white,-83.963805,34.07324,067 PUCKETTS E,3238.0,1400.0,963.0,2393.0,0.585039699122,0.402423735896,GWINNETT,both,mid
222,5185050.0,1749.0,13571,71,071 LAWRENCEVILLE F,67.0,GWINNETT,135.0,874.0,74203.0,,-83.940836,33.947792,071 LAWRENCEVILLE F,2903.0,657.0,1472.0,2146.0,0.306150978565,0.685927306617,GWINNETT,both,mid
223,5185102.0,1822.0,135144,144,144 LAWRENCEVILLE M,67.0,GWINNETT,135.0,799.0,66072.0,,-83.950761,33.968097,144 LAWRENCEVILLE M,3644.0,720.0,1837.0,2584.0,0.278637770898,0.710913312693,GWINNETT,both,mid
224,5185171.0,1705.0,13527,27,027 HOG MOUNTAIN B,67.0,GWINNETT,135.0,825.0,87792.0,white,-83.94491,34.006311,027 HOG MOUNTAIN B,3417.0,1779.0,846.0,2671.0,0.666042680644,0.316735305129,GWINNETT,both,mid
225,5202500.0,1511.0,121RW19,RW19,RW19,60.0,FULTON,121.0,664.0,163677.0,white,-84.367485,34.08442,RW19,1773.0,982.0,378.0,1377.0,0.713144517066,0.274509803922,FULTON,both,high
226,5202549.0,1481.0,121ML01B,ML01B,ML01B,60.0,FULTON,121.0,635.0,165480.0,white,-84.382109,34.094615,ML01B,86.0,68.0,19.0,88.0,0.772727272727,0.215909090909,FULTON,both,high
227,5202620.0,1480.0,121ML012,ML012,ML012,60.0,FULTON,121.0,634.0,154045.0,white,-84.372264,34.106976,ML012,349.0,195.0,38.0,236.0,0.826271186441,0.161016949153,FULTON,both,high
228,5202671.0,1400.0,121AP04A,AP04A,AP04A,60.0,FULTON,121.0,560.0,124588.0,white,-84.345066,34.08037,AP04A,1354.0,815.0,252.0,1081.0,0.753931544866,0.233117483811,FULTON,both,high
229,5202735.0,1479.0,121ML011,ML011,ML011,60.0,FULTON,121.0,633.0,153817.0,white,-84.347562,34.100939,ML011,1693.0,865.0,312.0,1203.0,0.719035743973,0.259351620948,FULTON,both,high
230,5202879.0,1401.0,121AP04B,AP04B,AP04B,60.0,FULTON,121.0,561.0,153895.0,white,-84.333793,34.08048,AP04B,286.0,164.0,54.0,224.0,0.732142857143,0.241071428571,FULTON,both,high
231,4694626.0,1250.0,12102B,02B,02B,60.0,FULTON,121.0,414.0,58125.0,,-84.387671,33.762377,02B,3333.0,189.0,966.0,1177.0,0.160577740017,0.820730671198,FULTON,both,mid
232,4694702.0,1297.0,12105C,05C,05C,60.0,FULTON,121.0,461.0,46713.0,black,-84.385429,33.752741,05C,133.0,2.0,66.0,69.0,0.0289855072464,0.95652173913,FULTON,both,low
233,4694737.0,1251.0,12102C,02C,02C,60.0,FULTON,121.0,415.0,28755.0,white,-84.379491,33.766891,02C,1525.0,152.0,879.0,1050.0,0.144761904762,0.837142857143,FULTON,both,low
234,4694786.0,1259.0,12102L2,02L2,02L2,60.0,FULTON,121.0,423.0,88072.0,white,-84.389061,33.779087,02L2,708.0,150.0,264.0,430.0,0.348837209302,0.613953488372,FULTON,both,mid
235,4694831.0,1258.0,12102L1,02L1,02L1,60.0,FULTON,121.0,422.0,53181.0,hispanic,-84.384,33.776382,02L1,4489.0,752.0,1971.0,2787.0,0.26982418371,0.707212055974,FULTON,both,mid
236,4694889.0,1306.0,12106K,06K,06K,60.0,FULTON,121.0,470.0,52425.0,,-84.37949,33.776936,06K,1129.0,139.0,572.0,732.0,0.189890710383,0.781420765027,FULTON,both,mid
237,4694929.0,1338.0,12108P,08P,08P,60.0,FULTON,121.0,501.0,75640.0,white,-84.407196,33.796632,08P,1907.0,331.0,809.0,1188.0,0.27861952862,0.680976430976,FULTON,both,mid
238,4694981.0,1333.0,12108K,08K,08K,60.0,FULTON,121.0,496.0,141258.0,white,-84.404921,33.810063,08K,535.0,273.0,158.0,433.0,0.630484988453,0.364896073903,FULTON,both,high
239,4695027.0,1334.0,12108L,08L,08L,60.0,FULTON,121.0,497.0,85663.0,white,-84.396986,33.809376,08L,3316.0,989.0,1227.0,2271.0,0.43549097314,0.540290620872,FULTON,both,mid
