,county,dem_votes,precinct,rep_votes,total,rep_p,dem_p
347,DEKALB,1508,ROCK CHAPEL ELEM,72,1580,0.0455696202532,0.954430379747
348,DEKALB,1989,ROCK CHAPEL ROAD,168,2157,0.0778859527121,0.922114047288
349,DEKALB,1506,ROCKBRIDGE ELEM,136,1642,0.0828258221681,0.917174177832
350,DEKALB,2145,ROCKBRIDGE ROAD,97,2242,0.0432649420161,0.956735057984
351,DEKALB,1556,ROWLAND ELEM,108,1664,0.0649038461538,0.935096153846
352,DEKALB,1044,ROWLAND ROAD,107,1151,0.0929626411816,0.907037358818
353,DEKALB,1379,SAGAMORE HILLS ELEM,740,2119,0.349221330816,0.650778669184
354,DEKALB,2151,SALEM MIDDLE,68,2219,0.0306444344299,0.96935556557
355,DEKALB,1305,SCOTT,303,1608,0.188432835821,0.811567164179
356,DEKALB,2464,SHADOW ROCK ELEM,116,2580,0.0449612403101,0.95503875969
357,DEKALB,786,SHAMROCK,297,1083,0.274238227147,0.725761772853
358,DEKALB,1700,SHAW-ROBERT SHAW ELE,247,1947,0.126861838726,0.873138161274
359,DEKALB,1560,SILVER LAKE,1332,2892,0.460580912863,0.539419087137
360,DEKALB,663,SKYLAND,515,1178,0.437181663837,0.562818336163
361,DEKALB,809,SMOKE RISE ELEM,678,1487,0.455951580363,0.544048419637
362,DEKALB,1091,SNAPFINGER ELEM,45,1136,0.0396126760563,0.960387323944
363,DEKALB,1186,SNAPFINGER ROAD NORT,52,1238,0.0420032310178,0.957996768982
364,DEKALB,1190,SNAPFINGER ROAD SOUT,47,1237,0.0379951495554,0.962004850445
365,DEKALB,1918,SOUTH DESHON,51,1969,0.0259014728288,0.974098527171
366,DEKALB,1890,SOUTH HAIRSTON,89,1979,0.044972208186,0.955027791814
367,DEKALB,1871,STEPHENSON HIGH,117,1988,0.0588531187123,0.941146881288
368,DEKALB,2026,STEPHENSON MIDDLE,126,2152,0.0585501858736,0.941449814126
369,DEKALB,1239,STONE MILL ELEM,87,1326,0.0656108597285,0.934389140271
370,DEKALB,1231,STONE MOUNTAIN CHAMP,158,1389,0.113750899928,0.886249100072
371,DEKALB,1030,STONE MOUNTAIN ELEM,408,1438,0.283727399166,0.716272600834
372,DEKALB,636,STONE MOUNTAIN LIBRA,161,797,0.202007528231,0.797992471769
373,DEKALB,1036,STONE MOUNTAIN MIDDL,87,1123,0.0774710596616,0.922528940338
374,DEKALB,765,STONEVIEW ELEM,46,811,0.0567200986436,0.943279901356
375,DEKALB,1403,TERRY MILL ELEM,56,1459,0.0383824537354,0.961617546265
376,DEKALB,482,TILLY MILL ROAD,587,1069,0.54911131899,0.45088868101
377,DEKALB,920,TONEY ELEM,30,950,0.0315789473684,0.968421052632
378,DEKALB,1134,TUCKER,871,2005,0.434413965087,0.565586034913
379,DEKALB,1119,TUCKER LIBRARY,543,1662,0.326714801444,0.673285198556
380,DEKALB,469,VALLEY BROOK,149,618,0.241100323625,0.758899676375
381,DEKALB,486,WADSWORTH ELEM - 05,2,488,0.00409836065574,0.995901639344
382,DEKALB,1054,WADSWORTH ELEM,36,1090,0.0330275229358,0.966972477064
383,DEKALB,523,WARREN TECH,258,781,0.330345710627,0.669654289373
384,DEKALB,1881,WESLEY CHAPEL LIBRAR,51,1932,0.026397515528,0.973602484472
385,DEKALB,1327,WHITE OAK,43,1370,0.0313868613139,0.968613138686
386,DEKALB,2006,WHITEFOORD ELEM,170,2176,0.078125,0.921875
387,DEKALB,1303,WINNONA PARK ELEM,135,1438,0.0938803894298,0.90611961057
388,DEKALB,509,WINTERS CHAPEL,486,995,0.488442211055,0.511557788945
389,DEKALB,1799,WOODRIDGE ELEM,123,1922,0.0639958376691,0.936004162331
390,DEKALB,3149,WOODROW ROAD,145,3294,0.0440194292653,0.955980570735
391,DEKALB,974,WOODWARD ELEM,397,1371,0.289569657185,0.710430342815
392,DEKALB,2075,WYNBROOKE ELEM,128,2203,0.0581025873808,0.941897412619
393,DEKALB,1143,YOUNG ROAD,35,1178,0.0297113752122,0.970288624788
394,FULTON,1877,01A,172,2049,0.0839433870181,0.916056612982
395,FULTON,2288,01B,242,2530,0.095652173913,0.904347826087
396,FULTON,576,01C,19,595,0.0319327731092,0.968067226891
397,FULTON,265,01D,22,287,0.0766550522648,0.923344947735
398,FULTON,2903,01E,283,3186,0.0888261142498,0.91117388575
399,FULTON,436,01F,16,452,0.0353982300885,0.964601769912
400,FULTON,375,01H,20,395,0.0506329113924,0.949367088608
401,FULTON,1151,01J,40,1191,0.0335852225021,0.966414777498
402,FULTON,573,01P,17,590,0.028813559322,0.971186440678
403,FULTON,553,01R,7,560,0.0125,0.9875
404,FULTON,793,01S,25,818,0.0305623471883,0.969437652812
405,FULTON,692,01T,49,741,0.0661268556005,0.933873144399
406,FULTON,1802,02A,453,2255,0.20088691796,0.79911308204
407,FULTON,1041,02B,178,1219,0.146021328958,0.853978671042
408,FULTON,1111,02C,89,1200,0.0741666666667,0.925833333333
409,FULTON,2167,02D,239,2406,0.0993349958437,0.900665004156
410,FULTON,1209,02E,152,1361,0.111682586334,0.888317413666
411,FULTON,1697,02F1,216,1913,0.112911657083,0.887088342917
412,FULTON,419,02F2,47,466,0.100858369099,0.899141630901
413,FULTON,1958,02G,247,2205,0.11201814059,0.88798185941
414,FULTON,1680,02J,203,1883,0.10780669145,0.89219330855
415,FULTON,819,02K,120,939,0.127795527157,0.872204472843
416,FULTON,2936,02L1,549,3485,0.157532281205,0.842467718795
417,FULTON,573,02L2,130,703,0.184921763869,0.815078236131
418,FULTON,390,02S,30,420,0.0714285714286,0.928571428571
419,FULTON,219,02W,51,270,0.188888888889,0.811111111111
420,FULTON,757,03A,21,778,0.0269922879177,0.973007712082
421,FULTON,201,03B,2,203,0.00985221674877,0.990147783251
422,FULTON,733,03C,14,747,0.0187416331995,0.981258366801
423,FULTON,389,03D,10,399,0.0250626566416,0.974937343358
424,FULTON,878,03E,39,917,0.0425299890949,0.957470010905
425,FULTON,932,03F,174,1106,0.157323688969,0.842676311031
426,FULTON,297,03G,6,303,0.019801980198,0.980198019802
427,FULTON,384,03H,9,393,0.0229007633588,0.977099236641
428,FULTON,643,03I,120,763,0.157273918742,0.842726081258
429,FULTON,203,03L,10,213,0.0469483568075,0.953051643192
430,FULTON,334,03M,87,421,0.206650831354,0.793349168646
431,FULTON,862,03N,35,897,0.0390189520624,0.960981047938
432,FULTON,1577,03P1A,243,1820,0.133516483516,0.866483516484
433,FULTON,18,03P2,0,18,0.0,1.0
434,FULTON,334,03S,7,341,0.0205278592375,0.979472140762
435,FULTON,707,03T,32,739,0.043301759134,0.956698240866
436,FULTON,491,04A,11,502,0.0219123505976,0.978087649402
437,FULTON,923,04B,23,946,0.0243128964059,0.975687103594
438,FULTON,64,04C,0,64,0.0,1.0
439,FULTON,710,04D,17,727,0.0233837689133,0.976616231087
440,FULTON,845,04F,77,922,0.0835140997831,0.916485900217
441,FULTON,304,04G,8,312,0.025641025641,0.974358974359
442,FULTON,490,04I,52,542,0.0959409594096,0.90405904059
443,FULTON,398,04J,4,402,0.00995024875622,0.990049751244
444,FULTON,1126,04K,34,1160,0.0293103448276,0.970689655172
445,FULTON,721,04L,27,748,0.0360962566845,0.963903743316
446,FULTON,318,04M,8,326,0.0245398773006,0.975460122699
447,FULTON,1111,04S,23,1134,0.0202821869489,0.979717813051
448,FULTON,540,04T,9,549,0.016393442623,0.983606557377
449,FULTON,1185,04V,20,1205,0.0165975103734,0.983402489627
450,FULTON,648,04W,8,656,0.0121951219512,0.987804878049
451,FULTON,911,04X1,28,939,0.0298189563365,0.970181043663
452,FULTON,314,04X2,8,322,0.0248447204969,0.975155279503
453,FULTON,1461,05A1,146,1607,0.090852520224,0.909147479776
454,FULTON,1499,05A2,119,1618,0.0735475896168,0.926452410383
455,FULTON,841,05B,54,895,0.0603351955307,0.939664804469
456,FULTON,61,05C,3,64,0.046875,0.953125
457,FULTON,98,05D,6,104,0.0576923076923,0.942307692308
458,FULTON,71,05F,7,78,0.0897435897436,0.910256410256
459,FULTON,345,05J,47,392,0.119897959184,0.880102040816
460,FULTON,1236,05K,84,1320,0.0636363636364,0.936363636364
461,FULTON,1009,06B,197,1206,0.163349917081,0.836650082919
462,FULTON,4536,06D,1148,5684,0.20197044335,0.79802955665
463,FULTON,1206,06E,252,1458,0.172839506173,0.827160493827
464,FULTON,1451,06F,280,1731,0.161756210283,0.838243789717
465,FULTON,307,06G,53,360,0.147222222222,0.852777777778
466,FULTON,1440,06I,233,1673,0.13927077107,0.86072922893
467,FULTON,1481,06J,303,1784,0.169843049327,0.830156950673
468,FULTON,494,06L1,144,638,0.225705329154,0.774294670846
469,FULTON,336,06L2,132,468,0.282051282051,0.717948717949
470,FULTON,792,06N,340,1132,0.30035335689,0.69964664311
471,FULTON,243,06Q,35,278,0.125899280576,0.874100719424
472,FULTON,883,06R,210,1093,0.192131747484,0.807868252516
473,FULTON,2115,07A,1746,3861,0.452214452214,0.547785547786
474,FULTON,892,07B,1144,2036,0.561886051081,0.438113948919
475,FULTON,1295,07C,1149,2444,0.470130932897,0.529869067103
476,FULTON,1281,07D,988,2269,0.435434111944,0.564565888056
477,FULTON,896,07E,430,1326,0.324283559578,0.675716440422
478,FULTON,1092,07F,787,1879,0.418839808409,0.581160191591
479,FULTON,768,07H,588,1356,0.433628318584,0.566371681416
480,FULTON,1117,07J,606,1723,0.351712130006,0.648287869994
481,FULTON,774,07M,438,1212,0.361386138614,0.638613861386
482,FULTON,792,07N,188,980,0.191836734694,0.808163265306
483,FULTON,923,08A,939,1862,0.504296455424,0.495703544576
484,FULTON,979,08B,1217,2196,0.554189435337,0.445810564663
485,FULTON,326,08C,602,928,0.648706896552,0.351293103448
486,FULTON,280,08D,436,716,0.608938547486,0.391061452514
487,FULTON,835,08E,964,1799,0.535853251807,0.464146748193
488,FULTON,611,08F1,875,1486,0.588829071332,0.411170928668
489,FULTON,923,08G,671,1594,0.42095357591,0.57904642409
490,FULTON,845,08H,828,1673,0.494919306635,0.505080693365
491,FULTON,1045,08J,852,1897,0.449130205588,0.550869794412
492,FULTON,394,08K,258,652,0.395705521472,0.604294478528
493,FULTON,1670,08L,747,2417,0.309060819197,0.690939180803
494,FULTON,553,08M,691,1244,0.555466237942,0.444533762058
495,FULTON,226,08N1,313,539,0.580705009276,0.419294990724
496,FULTON,496,08N2,397,893,0.444568868981,0.555431131019
497,FULTON,632,08P,168,800,0.21,0.79
498,FULTON,1491,09A,464,1955,0.237340153453,0.762659846547
499,FULTON,196,09B,6,202,0.029702970297,0.970297029703
500,FULTON,1547,09C,33,1580,0.0208860759494,0.979113924051
501,FULTON,909,09D,19,928,0.020474137931,0.979525862069
502,FULTON,1221,09E,49,1270,0.0385826771654,0.961417322835
503,FULTON,1487,09F,967,2454,0.394050529747,0.605949470253
504,FULTON,1471,09G,398,1869,0.212948100589,0.787051899411
505,FULTON,465,09H,83,548,0.151459854015,0.848540145985
506,FULTON,516,09I,10,526,0.0190114068441,0.980988593156
507,FULTON,1916,09K,59,1975,0.0298734177215,0.970126582278
508,FULTON,992,09M,288,1280,0.225,0.775
509,FULTON,1709,10A,29,1738,0.0166858457998,0.9833141542
510,FULTON,2492,10B,56,2548,0.021978021978,0.978021978022
511,FULTON,1249,10C,15,1264,0.0118670886076,0.988132911392
512,FULTON,2035,10D,52,2087,0.0249161475803,0.97508385242
513,FULTON,543,10E,8,551,0.0145190562613,0.985480943739
514,FULTON,597,10F,18,615,0.0292682926829,0.970731707317
515,FULTON,818,10G,21,839,0.0250297973778,0.974970202622
516,FULTON,214,10H,3,217,0.0138248847926,0.986175115207
517,FULTON,1091,10H,31,1122,0.0276292335116,0.972370766488
518,FULTON,240,10I,10,250,0.04,0.96
519,FULTON,428,10J,11,439,0.0250569476082,0.974943052392
520,FULTON,841,10K,32,873,0.0366552119129,0.963344788087
521,FULTON,1216,10M,31,1247,0.0248596631917,0.975140336808
522,FULTON,712,10P,17,729,0.0233196159122,0.976680384088
523,FULTON,365,10R,8,373,0.0214477211796,0.97855227882
524,FULTON,3022,11B,64,3086,0.0207388204796,0.97926117952
525,FULTON,1873,11C,33,1906,0.0173137460651,0.982686253935
526,FULTON,610,11E1,16,626,0.0255591054313,0.974440894569
527,FULTON,495,11E2,6,501,0.0119760479042,0.988023952096
528,FULTON,1707,11E3,37,1744,0.0212155963303,0.97878440367
529,FULTON,968,11G,19,987,0.0192502532928,0.980749746707
530,FULTON,346,11H,12,358,0.0335195530726,0.966480446927
531,FULTON,986,11J,28,1014,0.0276134122288,0.972386587771
532,FULTON,1077,11K,27,1104,0.0244565217391,0.975543478261
533,FULTON,1567,11M,29,1596,0.0181704260652,0.981829573935
534,FULTON,1374,11N,30,1404,0.0213675213675,0.978632478632
535,FULTON,1010,11P,18,1028,0.0175097276265,0.982490272374
536,FULTON,765,11R,16,781,0.0204865556978,0.979513444302
537,FULTON,2373,12A,109,2482,0.0439161966156,0.956083803384
538,FULTON,565,12D,11,576,0.0190972222222,0.980902777778
539,FULTON,561,12E1,26,587,0.0442930153322,0.955706984668
540,FULTON,436,12F,10,446,0.0224215246637,0.977578475336
541,FULTON,423,12G,27,450,0.06,0.94
542,FULTON,1654,12H,45,1699,0.0264861683343,0.973513831666
543,FULTON,421,12I,7,428,0.0163551401869,0.983644859813
544,FULTON,1200,12J,26,1226,0.021207177814,0.978792822186
545,FULTON,1280,12K,63,1343,0.0469099032018,0.953090096798
546,FULTON,251,12L,5,256,0.01953125,0.98046875
547,FULTON,1243,12M,29,1272,0.0227987421384,0.977201257862
548,FULTON,359,12N,8,367,0.0217983651226,0.978201634877
549,FULTON,904,12S,19,923,0.0205850487541,0.979414951246
550,FULTON,578,AP01A,730,1308,0.558103975535,0.441896024465
551,FULTON,246,AP01B,203,449,0.452115812918,0.547884187082
552,FULTON,654,AP01C,830,1484,0.559299191375,0.440700808625
553,FULTON,292,AP01D,221,513,0.430799220273,0.569200779727
554,FULTON,109,AP02B,122,231,0.528138528139,0.471861471861
555,FULTON,297,AP03,94,391,0.240409207161,0.759590792839
556,FULTON,435,AP04A,727,1162,0.625645438898,0.374354561102
557,FULTON,137,AP04B,165,302,0.546357615894,0.453642384106
558,FULTON,1268,AP05,1788,3056,0.585078534031,0.414921465969
559,FULTON,484,AP06,733,1217,0.602300739523,0.397699260477
560,FULTON,960,AP07A,1088,2048,0.53125,0.46875
561,FULTON,459,AP07B,602,1061,0.567389255419,0.432610744581
562,FULTON,1317,AP09A,1363,2680,0.508582089552,0.491417910448
563,FULTON,299,AP09B,223,522,0.427203065134,0.572796934866
564,FULTON,874,AP021,1004,1878,0.534611288605,0.465388711395
565,FULTON,705,AP022,676,1381,0.489500362056,0.510499637944
566,FULTON,247,AP10,420,667,0.629685157421,0.370314842579
567,FULTON,257,AP12A,141,398,0.354271356784,0.645728643216
568,FULTON,255,AP12B,118,373,0.316353887399,0.683646112601
569,FULTON,352,AP12C,472,824,0.572815533981,0.427184466019
570,FULTON,837,AP13,913,1750,0.521714285714,0.478285714286
571,FULTON,932,AP14,1074,2006,0.535393818544,0.464606181456
572,FULTON,106,CH01,44,150,0.293333333333,0.706666666667
573,FULTON,133,CH02,181,314,0.576433121019,0.423566878981
574,FULTON,75,CH03,160,235,0.68085106383,0.31914893617
575,FULTON,185,CH04A,204,389,0.52442159383,0.47557840617
576,FULTON,49,CH05,211,260,0.811538461538,0.188461538462
577,FULTON,156,CP01B,72,228,0.315789473684,0.684210526316
578,FULTON,525,CP011,126,651,0.193548387097,0.806451612903
579,FULTON,585,CP012,163,748,0.217914438503,0.782085561497
580,FULTON,442,CP02,73,515,0.141747572816,0.858252427184
581,FULTON,22,CP04,2,24,0.0833333333333,0.916666666667
582,FULTON,57,CP05B,1,58,0.0172413793103,0.98275862069
583,FULTON,871,CP051,39,910,0.0428571428571,0.957142857143
584,FULTON,210,CP06A,12,222,0.0540540540541,0.945945945946
585,FULTON,432,CP07A,10,442,0.0226244343891,0.977375565611
586,FULTON,132,CP081,4,136,0.0294117647059,0.970588235294
587,FULTON,81,CP083,1,82,0.0121951219512,0.987804878049
588,FULTON,200,CP08A,4,204,0.0196078431373,0.980392156863
589,FULTON,2562,EP01,266,2828,0.0940594059406,0.905940594059
590,FULTON,2620,EP02,274,2894,0.0946786454734,0.905321354527
591,FULTON,3302,EP03,173,3475,0.0497841726619,0.950215827338
592,FULTON,2540,EP04,84,2624,0.032012195122,0.967987804878
593,FULTON,1021,EP04,17,1038,0.0163776493256,0.983622350674
594,FULTON,4169,FA01A,596,4765,0.125078698846,0.874921301154
595,FULTON,355,FA01B,20,375,0.0533333333333,0.946666666667
596,FULTON,1196,HP01,492,1688,0.291469194313,0.708530805687
597,FULTON,1857,JC01,1316,3173,0.414749448471,0.585250551529
598,FULTON,720,JC02,694,1414,0.490806223479,0.509193776521
599,FULTON,195,JC03A,198,393,0.503816793893,0.496183206107
600,FULTON,547,JC03B,373,920,0.405434782609,0.594565217391
601,FULTON,1403,JC04A,1379,2782,0.495686556434,0.504313443566
602,FULTON,91,JC04B,74,165,0.448484848485,0.551515151515
603,FULTON,735,JC05,649,1384,0.468930635838,0.531069364162
604,FULTON,709,JC06,1023,1732,0.59064665127,0.40935334873
605,FULTON,1387,JC07,1205,2592,0.464891975309,0.535108024691
606,FULTON,864,JC08,952,1816,0.52422907489,0.47577092511
607,FULTON,1054,JC09,802,1856,0.432112068966,0.567887931034
608,FULTON,796,JC10,616,1412,0.436260623229,0.563739376771
609,FULTON,895,JC11,1223,2118,0.577431539188,0.422568460812
610,FULTON,577,JC12,1174,1751,0.670474014849,0.329525985151
611,FULTON,448,JC13A,1008,1456,0.692307692308,0.307692307692
612,FULTON,37,JC13B,153,190,0.805263157895,0.194736842105
613,FULTON,705,JC14,1000,1705,0.58651026393,0.41348973607
614,FULTON,294,JC15,201,495,0.406060606061,0.593939393939
615,FULTON,796,JC16,905,1701,0.532039976484,0.467960023516
616,FULTON,790,JC18,1096,1886,0.58112407211,0.41887592789
617,FULTON,1232,JC19,1228,2460,0.49918699187,0.50081300813
618,FULTON,625,ML011,981,1606,0.610834371108,0.389165628892
619,FULTON,103,ML012,232,335,0.692537313433,0.307462686567
620,FULTON,19,ML01B,37,56,0.660714285714,0.339285714286
621,FULTON,300,ML021,938,1238,0.757673667205,0.242326332795
622,FULTON,35,ML022,104,139,0.748201438849,0.251798561151
623,FULTON,264,ML023,715,979,0.730337078652,0.269662921348
624,FULTON,16,ML024,57,73,0.780821917808,0.219178082192
625,FULTON,743,ML03,1790,2533,0.706671930517,0.293328069483
626,FULTON,431,ML04A,735,1166,0.630360205832,0.369639794168
627,FULTON,248,ML04B,564,812,0.694581280788,0.305418719212
628,FULTON,18,ML04C,52,70,0.742857142857,0.257142857143
629,FULTON,17,ML05A,13,30,0.433333333333,0.566666666667
630,FULTON,83,ML05B,185,268,0.690298507463,0.309701492537
631,FULTON,1241,ML05C,1410,2651,0.53187476424,0.46812523576
632,FULTON,681,ML06A,366,1047,0.349570200573,0.650429799427
633,FULTON,1031,ML06B,708,1739,0.40713053479,0.59286946521
634,FULTON,32,ML071,45,77,0.584415584416,0.415584415584
635,FULTON,218,ML072,546,764,0.714659685864,0.285340314136
636,FULTON,135,ML07A,330,465,0.709677419355,0.290322580645
637,FULTON,160,MP01,149,309,0.482200647249,0.517799352751
638,FULTON,1073,PA01,389,1462,0.266073871409,0.733926128591
639,FULTON,1248,RW01,2033,3281,0.619628162146,0.380371837854
640,FULTON,1231,RW02,1444,2675,0.539813084112,0.460186915888
641,FULTON,1433,RW03,1186,2619,0.452844597174,0.547155402826
642,FULTON,599,RW04,672,1271,0.52871754524,0.47128245476
643,FULTON,707,RW05,423,1130,0.374336283186,0.625663716814
644,FULTON,932,RW06,921,1853,0.497031840259,0.502968159741
645,FULTON,526,RW07A,111,637,0.174254317111,0.825745682889
646,FULTON,169,RW07B,63,232,0.271551724138,0.728448275862
647,FULTON,523,RW08,955,1478,0.646143437077,0.353856562923
648,FULTON,1394,RW09,2745,4139,0.663203672385,0.336796327615
649,FULTON,932,RW10,1357,2289,0.592835299257,0.407164700743
650,FULTON,823,RW11A,819,1642,0.498781973203,0.501218026797
651,FULTON,1617,RW12,2547,4164,0.611671469741,0.388328530259
652,FULTON,1057,RW13,1282,2339,0.548097477555,0.451902522445
653,FULTON,559,RW16,744,1303,0.570990023024,0.429009976976
654,FULTON,965,RW17,659,1624,0.40578817734,0.59421182266
655,FULTON,569,RW19,855,1424,0.600421348315,0.399578651685
656,FULTON,859,RW20,1038,1897,0.547179757512,0.452820242488
657,FULTON,816,RW21,1323,2139,0.618513323983,0.381486676017
658,FULTON,1393,RW22A,937,2330,0.402145922747,0.597854077253
659,FULTON,2705,SC01B,86,2791,0.0308133285561,0.969186671444
660,FULTON,622,SC02,20,642,0.0311526479751,0.968847352025
661,FULTON,390,SC04,221,611,0.36170212766,0.63829787234
662,FULTON,419,SC05A,8,427,0.0187353629977,0.981264637002
663,FULTON,2015,SC05B,67,2082,0.0321805955812,0.967819404419
664,FULTON,1494,SC05D,134,1628,0.0823095823096,0.91769041769
665,FULTON,3056,SC07A,348,3404,0.10223266745,0.89776733255
666,FULTON,1906,SC08B,63,1969,0.0319959370239,0.968004062976
667,FULTON,56,SC08C,0,56,0.0,1.0
668,FULTON,316,SC08D,7,323,0.0216718266254,0.978328173375
669,FULTON,273,SC08E,1,274,0.0036496350365,0.996350364964
670,FULTON,360,SC08F,19,379,0.0501319261214,0.949868073879
671,FULTON,2,SC08G,0,2,0.0,1.0
672,FULTON,1731,SC09A,79,1810,0.0436464088398,0.95635359116
673,FULTON,1036,SC09B,32,1068,0.0299625468165,0.970037453184
674,FULTON,780,SC10,27,807,0.0334572490706,0.966542750929
675,FULTON,825,SC11A,23,848,0.0271226415094,0.972877358491
676,FULTON,927,SC11B,24,951,0.0252365930599,0.97476340694
677,FULTON,1477,SC13,85,1562,0.0544174135723,0.945582586428
678,FULTON,523,SC14,18,541,0.0332717190388,0.966728280961
679,FULTON,3893,SC15,168,4061,0.0413691209062,0.958630879094
680,FULTON,2858,SC16,62,2920,0.0212328767123,0.978767123288
681,FULTON,35,SC17A,0,35,0.0,1.0
682,FULTON,644,SC17C,28,672,0.0416666666667,0.958333333333
683,FULTON,304,SC18A,11,315,0.0349206349206,0.965079365079
684,FULTON,3178,SC18B,101,3279,0.030802073803,0.969197926197
685,FULTON,111,SC19A,3,114,0.0263157894737,0.973684210526
686,FULTON,691,SC19B,23,714,0.0322128851541,0.967787114846
687,FULTON,743,SC211,29,772,0.0375647668394,0.962435233161
688,FULTON,1740,SC212,112,1852,0.060475161987,0.939524838013
689,FULTON,2943,SC23A,92,3035,0.030313014827,0.969686985173
690,FULTON,293,SC23B,8,301,0.0265780730897,0.97342192691
691,FULTON,1274,SC27,40,1314,0.0304414003044,0.969558599696
692,FULTON,1626,SC29A,51,1677,0.0304114490161,0.969588550984
693,FULTON,88,SC30A,2,90,0.0222222222222,0.977777777778
694,FULTON,568,SC30B,10,578,0.0173010380623,0.982698961938
695,FULTON,851,SS01,1276,2127,0.599905970851,0.400094029149
696,FULTON,409,SS02A,315,724,0.435082872928,0.564917127072
697,FULTON,539,SS02B,195,734,0.265667574932,0.734332425068
698,FULTON,487,SS03,427,914,0.467177242888,0.532822757112
699,FULTON,1212,SS04,672,1884,0.356687898089,0.643312101911
700,FULTON,650,SS05,657,1307,0.502677888294,0.497322111706
701,FULTON,451,SS06,515,966,0.533126293996,0.466873706004
702,FULTON,262,SS07A,360,622,0.578778135048,0.421221864952
703,FULTON,177,SS07B,152,329,0.462006079027,0.537993920973
704,FULTON,246,SS07C,233,479,0.48643006263,0.51356993737
705,FULTON,497,SS08A,265,762,0.347769028871,0.652230971129
706,FULTON,209,SS08B,209,418,0.5,0.5
707,FULTON,229,SS08C,133,362,0.367403314917,0.632596685083
708,FULTON,430,SS08D,280,710,0.394366197183,0.605633802817
709,FULTON,965,SS09A,1121,2086,0.537392138063,0.462607861937
710,FULTON,1114,SS09B,1265,2379,0.531736023539,0.468263976461
711,FULTON,1372,SS11A,907,2279,0.397981570864,0.602018429136
712,FULTON,488,SS11B,221,709,0.311706629055,0.688293370945
713,FULTON,117,SS11C,33,150,0.22,0.78
714,FULTON,103,SS11D,130,233,0.557939914163,0.442060085837
715,FULTON,886,SS12,834,1720,0.48488372093,0.51511627907
716,FULTON,482,SS13A,460,942,0.488322717622,0.511677282378
717,FULTON,302,SS13B,237,539,0.439703153989,0.560296846011
718,FULTON,386,SS14,577,963,0.599169262721,0.400830737279
719,FULTON,968,SS15A,195,1163,0.167669819433,0.832330180567
720,FULTON,605,SS15B,308,913,0.33734939759,0.66265060241
721,FULTON,653,SS16,833,1486,0.560565275908,0.439434724092
722,FULTON,1080,SS17,1169,2249,0.51978657181,0.48021342819
723,FULTON,224,SS18A,245,469,0.522388059701,0.477611940299
724,FULTON,78,SS18B,97,175,0.554285714286,0.445714285714
725,FULTON,1250,SS19A,447,1697,0.263406010607,0.736593989393
726,FULTON,906,SS19B,334,1240,0.26935483871,0.73064516129
727,FULTON,739,SS20,392,1131,0.346595932803,0.653404067197
728,FULTON,972,SS22,653,1625,0.401846153846,0.598153846154
729,FULTON,449,SS25,622,1071,0.580765639589,0.419234360411
730,FULTON,1477,SS26,331,1808,0.183075221239,0.816924778761
731,FULTON,964,SS29A,680,1644,0.413625304136,0.586374695864
732,FULTON,379,SS31,330,709,0.465444287729,0.534555712271
733,FULTON,1691,UC01A,81,1772,0.0457110609481,0.954288939052
734,FULTON,203,UC01B,3,206,0.0145631067961,0.985436893204
735,FULTON,69,UC01E,2,71,0.0281690140845,0.971830985915
736,FULTON,3868,UC02A,167,4035,0.0413878562577,0.958612143742
737,FULTON,10,UC02B,6,16,0.375,0.625
738,FULTON,1010,UC031,281,1291,0.217660728118,0.782339271882
739,FULTON,76,UC032,13,89,0.14606741573,0.85393258427
740,GWINNETT,1465,HARBINS A,2020,3485,0.57962697274,0.42037302726
741,GWINNETT,1695,ROCKBRIDGE A,538,2233,0.240931482311,0.759068517689
742,GWINNETT,1363,DACULA,1300,2663,0.488171235449,0.511828764551
743,GWINNETT,435,SUWANEE A,464,899,0.516129032258,0.483870967742
744,GWINNETT,754,BAYCREEK A,1010,1764,0.572562358277,0.427437641723
745,GWINNETT,1206,GOODWINS A,938,2144,0.4375,0.5625
746,GWINNETT,1462,DULUTH A,1301,2763,0.47086500181,0.52913499819
747,GWINNETT,812,DUNCANS A,2105,2917,0.721631813507,0.278368186493
748,GWINNETT,876,PUCKETTS A,2132,3008,0.708776595745,0.291223404255
749,GWINNETT,520,CATES A,932,1452,0.641873278237,0.358126721763
750,GWINNETT,836,BERKSHIRE A,381,1217,0.313064913722,0.686935086278
751,GWINNETT,2085,BERKSHIRE B,709,2794,0.253758052971,0.746241947029
752,GWINNETT,496,DUNCANS C,1506,2002,0.752247752248,0.247752247752
753,GWINNETT,886,GARNERS A,1321,2207,0.598550067966,0.401449932034
754,GWINNETT,1025,LAWRENCEVILLE A,884,1909,0.463069669984,0.536930330016
755,GWINNETT,1744,LAWRENCEVILLE B,924,2668,0.346326836582,0.653673163418
756,GWINNETT,1226,MARTINS A,362,1588,0.227959697733,0.772040302267
757,GWINNETT,1079,MARTINS B,561,1640,0.342073170732,0.657926829268
758,GWINNETT,812,MARTINS C,610,1422,0.428973277075,0.571026722925
759,GWINNETT,987,PINCKNEYVILLE A,237,1224,0.19362745098,0.80637254902
760,GWINNETT,1110,PINCKNEYVILLE B,359,1469,0.244383934649,0.755616065351
761,GWINNETT,622,PINCKNEYVILLE C,611,1233,0.495539334955,0.504460665045
762,GWINNETT,723,PINCKNEYVILLE D,190,913,0.208105147864,0.791894852136
