County Name,County Code,County Precinct,Precinct Description,Combo#,Cong,Senat,House,Judic,Ward,Schol,Watbd,Supcm,Schob,Fire,Cityl,Commi,Munib,Unnamed: 18
DEKALB,44,HA,HAMBRICK ELEM,654,4,41,87,4,,6,,6.0,,,,4,,
DEKALB,44,HB,HAWTHORNE ELEM,657,6,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,HB,HAWTHORNE ELEM,658,6,42,82,4,LRG,1,,6.0,,,,2,,
DEKALB,44,HB,HAWTHORNE ELEM,814,6,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,HB,HAWTHORNE ELEM,815,6,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,HB,HAWTHORNE ELEM,816,6,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,HC,HENDERSON MILL ELEM,644,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,HC,HENDERSON MILL ELEM,780,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,HC,HENDERSON MILL ELEM,810,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,HF,HUNTLEY HILLS ELEM (CHA),661,6,40,79,4,LRG,1,,6.0,,,,1,,
DEKALB,44,HF,HUNTLEY HILLS ELEM (CHA),682,6,40,80,4,LRG,1,,6.0,,,,1,,
DEKALB,44,HG,HUGH HOWELL,660,4,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,HG,HUGH HOWELL,793,4,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,HG,HUGH HOWELL,828,4,41,88,4,,4,,7.0,,,1,1,,
DEKALB,44,HH,NARVIE J HARRIS ELEM,655,4,10,83,4,,5,,7.0,,,,3,,
DEKALB,44,HH,NARVIE J HARRIS ELEM,750,4,10,83,4,,5,,6.0,,,,3,,
DEKALB,44,HI,HARRIS-MARGARET HARRIS ED,613,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,HI,HARRIS-MARGARET HARRIS ED,786,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,IA,IDLEWOOD ELEM (TUC),651,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,IA,IDLEWOOD ELEM (TUC),768,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,IA,IDLEWOOD ELEM (TUC),797,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,IA,IDLEWOOD ELEM (TUC),801,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,IA,IDLEWOOD ELEM (TUC),829,4,41,87,4,,6,,7.0,,,2,4,,
DEKALB,44,IA,IDLEWOOD ELEM (TUC),830,4,41,87,4,,6,,7.0,,,1,4,,
DEKALB,44,IB,INDIAN CREEK ELEM,664,4,41,85,4,,7,,6.0,,,,4,,
DEKALB,44,IB,INDIAN CREEK ELEM,823,4,41,85,4,,7,,6.0,,,,4,,
DEKALB,44,IB,INDIAN CREEK ELEM,838,4,41,85,4,LRG,7,,6.0,,,,4,,
DEKALB,44,JA,JOHNSON ESTATES (ATL),612,5,42,83,4,06,,,6.0,,,,2,3,
DEKALB,44,JB,JOLLY ELEM,741,4,41,86,4,,7,,6.0,,,,4,,
DEKALB,44,JB,JOLLY ELEM,767,4,41,86,4,,7,,6.0,,,,4,,
DEKALB,44,KA,KELLEY LAKE ELEM,649,5,44,83,4,,3,,6.0,,,,3,,
DEKALB,44,KB,KINGSLEY ELEM (DUN),627,6,40,79,4,,1,,6.0,,,3,1,,
DEKALB,44,KC,KELLEY CHAPEL ROAD,608,4,10,90,4,,5,,7.0,,,,3,,
DEKALB,44,KD,KING-ML KING JR HIGH,624,4,10,84,4,,5,,7.0,,,,5,,
DEKALB,44,KE,KNOLLWOOD,666,5,42,85,4,,3,,7.0,,,,3,,
DEKALB,44,KG,KITTREDGE ELEM (BHAVN),752,6,40,80,4,,1,,6.0,,,1,1,,
DEKALB,44,LA,LAKESIDE HIGH,657,6,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,LA,LAKESIDE HIGH,720,6,42,86,4,,4,,7.0,,,,2,,
DEKALB,44,LA,LAKESIDE HIGH,814,6,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,LA,LAKESIDE HIGH,815,6,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,LA,LAKESIDE HIGH,819,6,42,86,4,,4,,7.0,,,,2,,
DEKALB,44,LA,LAKESIDE HIGH,820,6,42,86,4,,4,,7.0,,,,2,,
DEKALB,44,LB,LAVISTA ROAD,613,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,LB,LAVISTA ROAD,786,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,LB,LAVISTA ROAD,806,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,LB,LAVISTA ROAD,807,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,LC,LAVISTA,613,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,LC,LAVISTA,786,5,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,LD,LITHONIA (LIT),668,4,43,92,4,LRG,5,,7.0,,,,5,,
DEKALB,44,LE,LIN-MARY LIN ELEM (ATL),646,5,42,89,4,06,,,6.0,,,,2,3,
DEKALB,44,LE,LIN-MARY LIN ELEM (ATL),765,5,42,89,4,02,,,6.0,,,,2,1,
DEKALB,44,LH,LITHONIA HIGH,742,4,43,92,4,,7,,7.0,,,,5,,
DEKALB,44,LH,LITHONIA HIGH,860,4,43,92,4,,7,,7.0,,,,5,,
DEKALB,44,LV,LIVSEY ELEM,644,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,LV,LIVSEY ELEM,779,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,LV,LIVSEY ELEM,780,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,LV,LIVSEY ELEM,796,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,LV,LIVSEY ELEM,831,6,40,81,4,,4,,7.0,,,3,1,,
DEKALB,44,MA,MILLER-ELDRIDGE L MILLER ELEM,680,4,55,88,4,,6,,7.0,,,,4,,
DEKALB,44,MB,MCNAIR HIGH,653,5,44,89,4,,3,,6.0,,,,3,,
DEKALB,44,MC,MARBUT ELEM,743,4,55,94,4,,7,,7.0,,,,5,,
DEKALB,44,MC,MARBUT ELEM,844,4,55,94,4,,7,,7.0,,,,5,,
DEKALB,44,MD,MCNAIR,649,5,44,83,4,,3,,6.0,,,,3,,
DEKALB,44,MD,MCNAIR,673,5,44,83,4,,3,,7.0,,,,3,,
DEKALB,44,MD,MCNAIR,839,5,44,83,4,05,,,7.0,,,,3,3,
DEKALB,44,ME,MCLENDON,672,4,42,85,4,,2,,6.0,,,,4,,
DEKALB,44,MF,MCWILLIAMS,674,4,10,92,4,,5,,7.0,,,,5,,
DEKALB,44,MF,MCWILLIAMS,845,4,10,92,4,,5,,7.0,,,,5,,
DEKALB,44,MF,MCWILLIAMS,846,4,10,92,4,,5,,7.0,,,,5,,
DEKALB,44,MG,MEDLOCK,631,4,42,84,4,,2,,6.0,,,,2,,
DEKALB,44,MH,MIDVALE ELEM,644,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,MH,MIDVALE ELEM,779,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,MH,MIDVALE ELEM,782,6,40,81,4,,4,,,,,,1,,
DEKALB,44,MH,MIDVALE ELEM,831,6,40,81,4,,4,,7.0,,,3,1,,
DEKALB,44,MI,MILLER GROVE,674,4,10,92,4,,5,,7.0,,,,5,,
DEKALB,44,MI,MILLER GROVE,744,4,10,92,4,,7,,7.0,,,,5,,
DEKALB,44,MI,MILLER GROVE,845,4,10,92,4,,5,,7.0,,,,5,,
DEKALB,44,MI,MILLER GROVE,848,4,10,92,4,,7,,7.0,,,,5,,
DEKALB,44,MJ,MONTCLAIR ELEM,761,5,42,82,4,,2,,6.0,,,4,2,,
DEKALB,44,MK,MONTREAL,663,4,41,87,4,,4,,7.0,,,,4,,
DEKALB,44,MK,MONTREAL,722,4,41,86,4,,4,,7.0,,,,4,,
DEKALB,44,MK,MONTREAL,791,4,41,87,4,,4,,7.0,,,,4,,
DEKALB,44,MK,MONTREAL,821,4,41,86,4,,4,,7.0,,,,4,,
DEKALB,44,MK,MONTREAL,825,4,41,87,4,,4,,7.0,,,2,4,,
DEKALB,44,MK,MONTREAL,832,4,41,86,4,,4,,7.0,,,2,4,,
DEKALB,44,ML,MEADOWVIEW,653,5,44,89,4,,3,,6.0,,,,3,,
DEKALB,44,MM,MEMORIAL NORTH,741,4,41,86,4,,7,,6.0,,,,4,,
DEKALB,44,MN,MEMORIAL SOUTH,741,4,41,86,4,,7,,6.0,,,,4,,
DEKALB,44,MO,MIDWAY,677,4,42,85,4,,3,,7.0,,,,3,,
DEKALB,44,MP,MCNAIR ACADEMY,649,5,44,83,4,,3,,6.0,,,,3,,
DEKALB,44,MP,MCNAIR ACADEMY,862,5,44,83,4,05,,,6.0,,,,3,3,
DEKALB,44,MQ,MOUNT VERNON EAST (DUN),626,6,40,79,4,,1,,6.0,,,2,1,,
DEKALB,44,MQ,MOUNT VERNON EAST (DUN),627,6,40,79,4,,1,,6.0,,,3,1,,
DEKALB,44,MR,MATHIS-BOB MATHIS ELEM,671,4,10,84,4,,5,,7.0,,,,3,,
DEKALB,44,MS,MOUNT VERNON WEST (DUN),626,6,40,79,4,,1,,6.0,,,2,1,,
DEKALB,44,MT,METROPOLITAN (ATL),610,5,42,89,4,05,,,6.0,,,,3,3,
DEKALB,44,MU,MONTGOMERY ELEM  (BHAVN),752,6,40,80,4,,1,,6.0,,,1,1,,
DEKALB,44,MV,MILLER GROVE ROAD,849,4,43,90,4,,5,,7.0,,,,5,,
DEKALB,44,MV,MILLER GROVE ROAD,850,4,43,90,4,,5,,7.0,,,,5,,
DEKALB,44,MW,MIDVALE ROAD,676,6,40,87,4,,4,,7.0,,,,1,,
DEKALB,44,MW,MIDVALE ROAD,784,6,40,87,4,,4,,7.0,,,,1,,
DEKALB,44,MW,MIDVALE ROAD,785,6,40,87,4,,4,,7.0,,,,1,,
DEKALB,44,MW,MIDVALE ROAD,813,6,40,87,4,,4,,7.0,,,,1,,
DEKALB,44,MW,MIDVALE ROAD,833,6,40,87,4,,4,,7.0,,,3,1,,
DEKALB,44,MZ,MILLER GROVE HIGH,678,4,43,92,4,,5,,7.0,,,,5,,
DEKALB,44,MZ,MILLER GROVE HIGH,847,4,43,92,4,,5,,7.0,,,,5,,
DEKALB,44,NB,NORTH DECATUR,672,4,42,85,4,,2,,6.0,,,,4,,
DEKALB,44,NC,NORTH HAIRSTON,651,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,ND,NORTHLAKE,684,4,41,86,4,,4,,6.0,,,,2,,
DEKALB,44,ND,NORTHLAKE,817,4,41,86,4,,4,,6.0,,,,2,,
DEKALB,44,ND,NORTHLAKE,818,4,41,86,4,,4,,6.0,,,,2,,
DEKALB,44,NF,NORTH PEACHTREE (DUN),627,6,40,79,4,,1,,6.0,,,3,1,,
DEKALB,44,OA,OAK GROVE ELEM,685,4,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,OA,OAK GROVE ELEM,787,4,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,OB,OAKCLIFF ELEM,644,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,OB,OAKCLIFF ELEM,766,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,OK,OAKHURST (DEC),687,5,42,83,4,2,,,6.0,,,,2,2,
DEKALB,44,OV,OAK VIEW ELEM,723,5,10,83,4,,3,,6.0,,,,3,,
DEKALB,44,PA,PEACHCREST,745,4,42,86,4,,3,,7.0,,,,3,,
DEKALB,44,PB,PEACHTREE MIDDLE (DUN),626,6,40,79,4,,1,,6.0,,,2,1,,
DEKALB,44,PB,PEACHTREE MIDDLE (DUN),627,6,40,79,4,,1,,6.0,,,3,1,,
DEKALB,44,PC,PRINCETON ELEM,691,4,55,94,4,,6,,7.0,,,,5,,
DEKALB,44,PC,PRINCETON ELEM,852,4,55,94,4,,6,,7.0,,,,5,,
DEKALB,44,PE,PINE LAKE (PIN),689,4,41,87,4,LRG,6,,7.0,,,,4,,
DEKALB,44,PF,PLEASANTDALE ROAD,644,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,PF,PLEASANTDALE ROAD,645,6,40,88,4,,4,,7.0,,,,1,,
DEKALB,44,PF,PLEASANTDALE ROAD,778,6,40,88,4,,4,,7.0,,,,1,,
DEKALB,44,PF,PLEASANTDALE ROAD,779,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,PF,PLEASANTDALE ROAD,781,6,40,88,4,,4,,7.0,,,,1,,
DEKALB,44,PF,PLEASANTDALE ROAD,827,6,40,88,4,,4,,7.0,,,3,1,,
DEKALB,44,PG,PONCE DE LEON (DEC),687,5,42,83,4,2,,,6.0,,,,2,2,
DEKALB,44,PG,PONCE DE LEON (DEC),690,5,42,83,4,1,,,6.0,,,,2,1,
DEKALB,44,PH,PANOLA,637,4,55,88,4,,7,,7.0,,,,5,,
DEKALB,44,PI,PANOLA WAY ELEM,638,4,55,87,4,,7,,7.0,,,,5,,
DEKALB,44,PI,PANOLA WAY ELEM,851,4,55,87,4,,7,,7.0,,,,5,,
DEKALB,44,PN,PINEY GROVE,653,5,44,89,4,,3,,6.0,,,,3,,
DEKALB,44,PR,PANOLA ROAD,678,4,43,92,4,,5,,7.0,,,,5,,
DEKALB,44,PR,PANOLA ROAD,847,4,43,92,4,,5,,7.0,,,,5,,
DEKALB,44,RA,RAINBOW ELEM,608,4,10,90,4,,5,,7.0,,,,3,,
DEKALB,44,RC,REDAN ELEM,691,4,55,94,4,,6,,7.0,,,,5,,
DEKALB,44,RD,REHOBOTH,693,4,41,86,4,,4,,7.0,,,,2,,
DEKALB,44,RD,REHOBOTH,811,4,41,86,4,,4,,7.0,,,,2,,
DEKALB,44,RD,REHOBOTH,812,4,41,86,4,,4,,7.0,,,,2,,
DEKALB,44,RD,REHOBOTH,834,4,41,86,4,,4,,7.0,,,2,2,,
DEKALB,44,RE,ROCKBRIDGE,651,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,RF,ROCK CHAPEL ELEM,694,4,55,93,4,,6,,7.0,,,,5,,
DEKALB,44,RG,ROWLAND ELEM,725,4,41,86,4,,7,,7.0,,,,5,,
DEKALB,44,RH,REDAN-TROTTI LIBRARY,691,4,55,94,4,,6,,7.0,,,,5,,
DEKALB,44,RH,REDAN-TROTTI LIBRARY,852,4,55,94,4,,6,,7.0,,,,5,,
DEKALB,44,RI,ROCKBRIDGE ROAD,724,4,55,93,4,,6,,7.0,,,,4,,
DEKALB,44,RJ,ROWLAND ROAD,600,4,41,86,4,,7,,7.0,,,,4,,
DEKALB,44,RK,REDAN ROAD,692,4,55,94,4,,7,,7.0,,,,5,,
DEKALB,44,RL,ROCK CHAPEL ROAD,695,4,43,93,4,,6,,7.0,,,,5,,
DEKALB,44,RL,ROCK CHAPEL ROAD,853,4,43,93,4,,6,,7.0,,,,5,,
DEKALB,44,RM,REDAN MIDDLE,637,4,55,88,4,,7,,7.0,,,,5,,
DEKALB,44,RM,REDAN MIDDLE,638,4,55,87,4,,7,,7.0,,,,5,,
DEKALB,44,RN,RENFROE MIDDLE (DEC),687,5,42,83,4,2,,,6.0,,,,2,2,
DEKALB,44,SA,SAGAMORE HILLS ELEM,685,4,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,SA,SAGAMORE HILLS ELEM,698,4,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,SA,SAGAMORE HILLS ELEM,787,4,42,82,4,,4,,6.0,,,,2,,
DEKALB,44,SA,SAGAMORE HILLS ELEM,794,4,42,82,4,,2,,6.0,,,,2,,
DEKALB,44,SB,SCOTT,631,4,42,84,4,,2,,6.0,,,,2,,
DEKALB,44,SC,SHAW-ROBERT SHAW ELEM,710,4,41,85,4,,2,,6.0,,,,4,,
DEKALB,44,SD,STONE MOUNTAIN ELEM,706,4,41,88,4,,6,,7.0,,,,4,,
DEKALB,44,SE,SILVER LAKE (BHAVN),727,6,40,80,4,06,,,6.0,,,,2,3,
DEKALB,44,SE,SILVER LAKE (BHAVN),762,6,40,80,4,,1,,6.0,,,3,2,,
DEKALB,44,SF,SKYLAND (BHAVN),763,6,40,81,4,,4,,6.0,,,2,2,,
DEKALB,44,SG,SNAPFINGER ELEM,740,4,10,85,4,,3,,7.0,,,,3,,
DEKALB,44,SH,SMOKE RISE,660,4,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,SH,SMOKE RISE,793,4,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,SH,SMOKE RISE,828,4,41,88,4,,4,,7.0,,,1,1,,
DEKALB,44,SI,STN MTN MIDDLE,651,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,SI,STN MTN MIDDLE,706,4,41,88,4,,6,,7.0,,,,4,,
DEKALB,44,SI,STN MTN MIDDLE,797,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,SI,STN MTN MIDDLE,799,4,41,88,4,,6,,7.0,,,,4,,
DEKALB,44,SI,STN MTN MIDDLE,801,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,SI,STN MTN MIDDLE,829,4,41,87,4,,6,,7.0,,,2,4,,
DEKALB,44,SI,STN MTN MIDDLE,830,4,41,87,4,,6,,7.0,,,1,4,,
DEKALB,44,SI,STN MTN MIDDLE,835,4,41,88,4,,6,,7.0,,,1,4,,
DEKALB,44,SJ,STONE MILL ELEM,706,4,41,88,4,,6,,7.0,,,,4,,
DEKALB,44,SK,SHADOW ROCK ELEM,680,4,55,88,4,,6,,7.0,,,,4,,
DEKALB,44,SL,STONEVIEW ELEM,678,4,43,92,4,,5,,7.0,,,,5,,
DEKALB,44,SL,STONEVIEW ELEM,856,4,43,92,4,,5,,7.0,,,,5,,
DEKALB,44,SL,STONEVIEW ELEM,861,4,43,92,4,,5,,7.0,,,,5,,
DEKALB,44,SM,SALEM MIDDLE,850,4,43,90,4,,5,,7.0,,,,5,,
DEKALB,44,SN,SHAMROCK,726,4,42,84,4,,2,,6.0,,,,4,,
DEKALB,44,SN,SHAMROCK,789,4,42,84,4,,2,,6.0,,,,4,,
DEKALB,44,SO,SOUTH DESHON,724,4,55,93,4,,6,,7.0,,,,4,,
DEKALB,44,SP,STONE MTN CHAMPION (STO),705,4,41,88,4,LRG,6,,7.0,,,,4,,
DEKALB,44,SQ,STONE MTN LIBRARY  (STO),705,4,41,88,4,LRG,6,,7.0,,,,4,,
DEKALB,44,SR,SNAPFINGER ROAD N,633,4,10,85,4,,7,,7.0,,,,3,,
DEKALB,44,SS,SNAPFINGER ROAD S,618,4,10,90,4,,5,,7.0,,,,5,,
DEKALB,44,SS,SNAPFINGER ROAD S,855,4,10,90,4,,5,,7.0,,,,5,,
DEKALB,44,SS,SNAPFINGER ROAD S,858,4,10,90,4,,5,,7.0,,,,5,,
DEKALB,44,ST,STEPHENSON MIDDLE,704,4,55,94,4,,6,,7.0,,,,4,,
DEKALB,44,SU,SOUTH HAIRSTON,651,4,41,87,4,,6,,7.0,,,,4,,
DEKALB,44,SV,STEPHENSON HIGH,680,4,55,88,4,,6,,7.0,,,,4,,
DEKALB,44,TA,TERRY MILL,653,5,44,89,4,,3,,6.0,,,,3,,
DEKALB,44,TC,TONEY ELEM,634,5,10,84,4,,3,,7.0,,,,3,,
DEKALB,44,TF,TUCKER,708,6,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,TF,TUCKER,802,6,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,TF,TUCKER,836,6,41,88,4,,4,,7.0,,,3,1,,
DEKALB,44,TG,TILLY MILL ROAD (DUN),627,6,40,79,4,,1,,6.0,,,3,1,,
DEKALB,44,TH,TUCKER LIBRARY,708,6,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,TH,TUCKER LIBRARY,709,6,41,87,4,,4,,7.0,,,,1,,
DEKALB,44,TH,TUCKER LIBRARY,802,6,41,88,4,,4,,7.0,,,,1,,
DEKALB,44,TH,TUCKER LIBRARY,804,6,41,87,4,,4,,7.0,,,,1,,
DEKALB,44,TH,TUCKER LIBRARY,836,6,41,88,4,,4,,7.0,,,3,1,,
DEKALB,44,TH,TUCKER LIBRARY,837,6,41,87,4,,4,,7.0,,,3,1,,
DEKALB,44,VB,VALLEY BROOK,747,4,41,85,4,,4,,6.0,,,,4,,
DEKALB,44,VB,VALLEY BROOK,790,4,41,85,4,,4,,6.0,,,,4,,
DEKALB,44,WA,WADSWORTH,666,5,42,85,4,,3,,7.0,,,,3,,
DEKALB,44,WA,WADSWORTH,677,4,42,85,4,,3,,7.0,,,,3,,
DEKALB,44,WB,WESLEY CHAPEL LIBRARY,608,4,10,90,4,,5,,7.0,,,,3,,
DEKALB,44,WC,WHITEFOORD ELEM (ATL),610,5,42,89,4,05,,,6.0,,,,3,3,
DEKALB,44,WD,WOODROW ROAD,842,4,43,91,4,,5,,7.0,,,,5,,
DEKALB,44,WD,WOODROW ROAD,857,4,43,91,4,,5,,7.0,,,,5,,
DEKALB,44,WD,WOODROW ROAD,859,4,43,91,4,,5,,7.0,,,,5,,
DEKALB,44,WF,WINNONA PARK ELEM (DEC),629,4,42,84,4,2,,,6.0,,,,2,2,
DEKALB,44,WF,WINNONA PARK ELEM (DEC),713,5,42,84,4,2,,,6.0,,,,2,2,
DEKALB,44,WF,WINNONA PARK ELEM (DEC),714,4,42,85,4,2,,,6.0,,,,2,2,
DEKALB,44,WF,WINNONA PARK ELEM (DEC),774,5,42,84,4,2,,,6.0,,,,3,2,
DEKALB,44,WF,WINNONA PARK ELEM (DEC),775,4,42,85,4,2,,,6.0,,,,4,2,
DEKALB,44,WG,WOODRIDGE ELEM,638,4,55,87,4,,7,,7.0,,,,5,,
DEKALB,44,WI,WARREN TECH,644,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,WI,WARREN TECH,659,6,40,81,4,LRG,1,,7.0,,,,1,,
DEKALB,44,WI,WARREN TECH,780,6,40,81,4,,4,,7.0,,,,1,,
DEKALB,44,WJ,WOODWARD (BHAVN),716,5,42,80,4,7,,,6.0,,,,2,4,
DEKALB,44,WJ,WOODWARD (BHAVN),761,5,42,82,4,,2,,6.0,,,4,2,,
DEKALB,44,WJ,WOODWARD (BHAVN),764,5,42,80,4,,2,,6.0,,,4,2,,
DEKALB,44,WK,WHITE OAK,638,4,55,87,4,,7,,7.0,,,,5,,
DEKALB,44,WL,WINTERS CHAPEL (DUN),627,6,40,79,4,,1,,6.0,,,3,1,,
DEKALB,44,WN,WYNBROOKE ELEM,717,4,41,94,4,,6,,7.0,,,,4,,
DEKALB,44,YA,YOUNG ROAD,638,4,55,87,4,,7,,7.0,,,,5,,
FULTON,60,01A,01A,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01B,01B,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01C,01C,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01C1,01C1,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01C2,01C2,816,5,36,60,5,,,,,,,01,5,1,
FULTON,60,01D,01D,817,5,36,58,5,,,,,,,01,5,1,
FULTON,60,01E,01E,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01F,01F,817,5,36,58,5,,,,,,,01,5,1,
FULTON,60,01G,01G,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01H,01H,818,5,36,58,5,,,,,,,01,4,1,
FULTON,60,01I,01I,818,5,36,58,5,,,,,,,01,4,1,
FULTON,60,01J,01J,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01P,01P,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01P,01P,816,5,36,60,5,,,,,,,01,5,1,
FULTON,60,01R,01R,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01R,01R,816,5,36,60,5,,,,,,,01,5,1,
FULTON,60,01S,01S,816,5,36,60,5,,,,,,,01,5,1,
FULTON,60,01T,01T,813,5,36,59,5,,,,,,,01,5,1,
FULTON,60,01T,01T,816,5,36,60,5,,,,,,,01,5,1,
FULTON,60,02A,02A,819,5,39,57,5,,,,,,,02,3,1,
FULTON,60,02B,02B,820,5,36,57,5,,,,,,,02,4,1,
FULTON,60,02C,02C,821,5,36,58,5,,,,,,,02,4,1,
FULTON,60,02D,02D,821,5,36,58,5,,,,,,,02,4,1,
FULTON,60,02E,02E,822,5,36,59,5,,,,,,,02,5,1,
FULTON,60,02F1,02F1,822,5,36,59,5,,,,,,,02,5,1,
FULTON,60,02F2,02F2,821,5,36,58,5,,,,,,,02,4,1,
FULTON,60,02G,02G,821,5,36,58,5,,,,,,,02,4,1,
FULTON,60,02J,02J,821,5,36,58,5,,,,,,,02,4,1,
FULTON,60,02K,02K,821,5,36,58,5,,,,,,,02,4,1,
FULTON,60,02L1,02L1,823,5,39,57,5,,,,,,,02,4,1,
FULTON,60,02L2,02L2,824,5,39,56,5,,,,,,,02,4,1,
FULTON,60,02S,02S,821,5,36,58,5,,,,,,,02,4,1,
FULTON,60,02W,02W,825,5,39,56,5,,,,,,,02,3,1,
FULTON,60,03A,03A,662,5,39,56,5,,,,,,,03,5,1,
FULTON,60,03A,03A,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03B,03B,827,5,38,56,5,,,,,,,03,4,2,
FULTON,60,03C,03C,827,5,38,56,5,,,,,,,03,4,2,
FULTON,60,03D,03D,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03E,03E,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03F,03F,828,5,39,56,5,,,,,,,03,3,2,
FULTON,60,03G,03G,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03H,03H,829,5,38,55,5,,,,,,,03,4,2,
FULTON,60,03I,03I,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03L,03L,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03M,03M,829,5,38,55,5,,,,,,,03,4,2,
FULTON,60,03N,03N,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03P1,03P1,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03P1,03P1,828,5,39,56,5,,,,,,,03,3,2,
FULTON,60,03P1A,03P1A,828,5,39,56,5,,,,,,,03,3,2,
FULTON,60,03P1B,03P1B,826,5,39,56,5,,,,,,,03,4,2,
FULTON,60,03P2,03P2,830,5,36,56,5,,,,,,,03,4,2,
FULTON,60,03S,03S,829,5,38,55,5,,,,,,,03,4,2,
FULTON,60,03T,03T,830,5,36,56,5,,,,,,,03,4,2,
FULTON,60,04A,04A,720,5,36,56,5,,,,,,,04,6,2,
FULTON,60,04A,04A,831,5,39,56,5,,,,,,,04,4,2,
FULTON,60,04B,04B,832,5,36,57,5,,,,,,,04,4,2,
FULTON,60,04C,04C,831,5,39,56,5,,,,,,,04,4,2,
FULTON,60,04D,04D,831,5,39,56,5,,,,,,,04,4,2,
FULTON,60,04F,04F,720,5,36,56,5,,,,,,,04,6,2,
FULTON,60,04F,04F,833,5,36,56,5,,,,,,,04,4,2,
FULTON,60,04G,04G,832,5,36,57,5,,,,,,,04,4,2,
FULTON,60,04I,04I,832,5,36,57,5,,,,,,,04,4,2,
FULTON,60,04J,04J,720,5,36,56,5,,,,,,,04,6,2,
FULTON,60,04J,04J,833,5,36,56,5,,,,,,,04,4,2,
FULTON,60,04K,04K,832,5,36,57,5,,,,,,,04,4,2,
FULTON,60,04L,04L,831,5,39,56,5,,,,,,,04,4,2,
FULTON,60,04M,04M,834,5,36,58,5,,,,,,,04,4,2,
FULTON,60,04S,04S,508,5,36,57,5,,,,,,,04,5,2,
FULTON,60,04S,04S,832,5,36,57,5,,,,,,,04,4,2,
