,Unnamed: 0,ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,race,avg_income,Precinct,registered_v,rep_votes,dem_votes,total,rep_p,dem_p,county,_merge
130,130.0,4785367.0,1.4,1377.0,121AP021,121AP021,AP021,AP021,60.0,FULTON,121.0,white,110781.0,AP021,2304.0,679.0,373.0,1082.0,0.0,0.0,FULTON,both
131,131.0,4785430.0,1.25,1475.0,121RW06,121RW06,RW06,RW06,60.0,FULTON,121.0,white,93606.0,RW06,2430.0,709.0,499.0,1232.0,0.0,0.0,FULTON,both
132,132.0,4785484.0,2.31,1484.0,121RW13,121RW13,RW13,RW13,60.0,FULTON,121.0,white,103843.0,RW13,2954.0,1028.0,552.0,1617.0,0.0,0.0,FULTON,both
133,133.0,4785583.0,1.55,1375.0,121AP01D,121AP01D,AP01D,AP01D,60.0,FULTON,121.0,white,81158.0,AP01D,656.0,149.0,112.0,266.0,0.0,0.0,FULTON,both
134,134.0,4785645.0,0.86,1379.0,121AP02B,121AP02B,AP02B,AP02B,60.0,FULTON,121.0,,61654.0,AP02B,356.0,90.0,61.0,153.0,0.0,0.0,FULTON,both
135,135.0,4785688.0,1.73,1378.0,121AP022,121AP022,AP022,AP022,60.0,FULTON,121.0,,61655.0,AP022,1755.0,465.0,332.0,822.0,0.0,0.0,FULTON,both
136,136.0,4785752.0,0.81,1373.0,121AP01B,121AP01B,AP01B,AP01B,60.0,FULTON,121.0,,84909.0,AP01B,648.0,93.0,105.0,206.0,0.0,0.0,FULTON,both
137,137.0,4036274.0,1.44,488.0,063RD01,063RD01,RD01,RIVERDALE 1,31.0,CLAYTON,63.0,black,59697.0,RIVERDALE 1,1764.0,88.0,946.0,1041.0,0.0,0.0,CLAYTON,both
138,138.0,4036334.0,1.45,490.0,063RD03,063RD03,RD03,RIVERDALE 3,31.0,CLAYTON,63.0,black,48284.0,RIVERDALE 3,2580.0,75.0,1159.0,1248.0,0.0,0.0,CLAYTON,both
139,139.0,4036418.0,1.21,485.0,063OAK4,063OAK4,OAK4,OAK 4,31.0,CLAYTON,63.0,black,50172.0,OAK 4,2394.0,54.0,1036.0,1099.0,0.0,0.0,CLAYTON,both
140,140.0,4036474.0,1.01,483.0,063OAK2,063OAK2,OAK2,OAK 2,31.0,CLAYTON,63.0,black,46756.0,OAK 2,1039.0,33.0,377.0,416.0,0.0,0.0,CLAYTON,both
141,141.0,4036533.0,0.88,497.0,063RD10,063RD10,RD10,RIVERDALE 10,31.0,CLAYTON,63.0,black,31847.0,RIVERDALE 10,1942.0,25.0,655.0,686.0,0.0,0.0,CLAYTON,both
142,142.0,4036579.0,2.26,484.0,063OAK3,063OAK3,OAK3,OAK 3,31.0,CLAYTON,63.0,black,34426.0,OAK 3,2856.0,62.0,962.0,1032.0,0.0,0.0,CLAYTON,both
143,143.0,4036644.0,0.76,1410.0,121CP06,121CP06,CP06,CP06,60.0,FULTON,121.0,white,57248.0,CP06,369.0,2.0,93.0,95.0,0.0,0.0,FULTON,both
144,144.0,4036697.0,0.25,1409.0,121CP05B,121CP05B,CP05B,CP05B,60.0,FULTON,121.0,black,35056.0,CP05B,90.0,1.0,35.0,36.0,0.0,0.0,FULTON,both
145,145.0,4036726.0,0.08,1413.0,121CP07D,121CP07D,CP07D,CP07D,60.0,FULTON,121.0,black,35016.0,CP07D,,,,,,,,left_only
146,146.0,4770756.0,1.28,1478.0,121RW08,121RW08,RW08,RW08,60.0,FULTON,121.0,white,104907.0,RW08,1928.0,744.0,308.0,1076.0,0.0,0.0,FULTON,both
147,147.0,4770800.0,1.38,1488.0,121RW18,121RW18,RW18,RW18,60.0,FULTON,121.0,white,152029.0,RW18,1991.0,841.0,311.0,1172.0,0.0,0.0,FULTON,both
148,148.0,4770852.0,1.48,1486.0,121RW16,121RW16,RW16,RW16,60.0,FULTON,121.0,white,110849.0,RW16,1575.0,590.0,293.0,902.0,0.0,0.0,FULTON,both
149,149.0,4770890.0,2.4,1483.0,121RW12,121RW12,RW12,RW12,60.0,FULTON,121.0,white,113046.0,RW12,3083.0,1203.0,557.0,1804.0,0.0,0.0,FULTON,both
150,150.0,4770952.0,1.08,836.0,089DI,089DI,DI,DUNWOODY LIBRARY (DU,44.0,DEKALB,89.0,white,159717.0,DUNWOODY LIBRARY,2205.0,1070.0,361.0,1457.0,0.0,0.0,DEKALB,both
151,151.0,4771006.0,1.23,789.0,089AD,089AD,AD,AUSTIN,44.0,DEKALB,89.0,white,157989.0,AUSTIN,2235.0,1052.0,391.0,1474.0,0.0,0.0,DEKALB,both
152,152.0,4771060.0,1.09,897.0,089MQ,089MQ,MQ,MOUNT VERNON EAST (D,44.0,DEKALB,89.0,white,146753.0,MOUNT VERNON EAST,,,,,,,,left_only
153,153.0,4771112.0,0.4,1561.0,121SS15B,121SS15B,SS15B,SS15B,60.0,FULTON,121.0,,72017.0,SS15B,1339.0,191.0,316.0,522.0,0.0,0.0,FULTON,both
154,154.0,4771146.0,3.47,1563.0,121SS17,121SS17,SS17,SS17,60.0,FULTON,121.0,white,46878.0,SS17,2998.0,1008.0,534.0,1561.0,0.0,0.0,FULTON,both
155,155.0,4044457.0,6.92,482.0,063OAK1,063OAK1,OAK1,OAK 1,31.0,CLAYTON,63.0,black,40769.0,OAK 1,1608.0,27.0,607.0,640.0,0.0,0.0,CLAYTON,both
156,156.0,4044614.0,1.09,1405.0,121CP02,121CP02,CP02,CP02,60.0,FULTON,121.0,,79794.0,CP02,813.0,66.0,283.0,357.0,0.0,0.0,FULTON,both
157,157.0,4044714.0,0.15,1404.0,121CP01B,121CP01B,CP01B,CP01B,60.0,FULTON,121.0,,79794.0,CP01B,335.0,45.0,96.0,146.0,0.0,0.0,FULTON,both
158,158.0,4251043.0,1.39,644.0,067VG01,067VG01,VG01,VININGS 01,33.0,COBB,67.0,white,88765.0,VININGS 01,1760.0,457.0,394.0,881.0,0.0,0.0,COBB,both
159,159.0,4251121.0,1.1,1319.0,12109F,12109F,09F,09F,60.0,FULTON,121.0,white,92955.0,09F,2909.0,838.0,739.0,1608.0,0.0,0.0,FULTON,both
160,160.0,4251171.0,0.38,1312.0,12108N2,12108N2,08N2,08N2,60.0,FULTON,121.0,white,221381.0,08N2,981.0,327.0,251.0,583.0,0.0,0.0,FULTON,both
161,161.0,4251207.0,0.49,1311.0,12108N1,12108N1,08N1,08N1,60.0,FULTON,121.0,white,221299.0,08N1,703.0,324.0,123.0,451.0,0.0,0.0,FULTON,both
162,162.0,4251244.0,1.45,1303.0,12108F1,12108F1,08F1,08F1,60.0,FULTON,121.0,white,226070.0,08F1,1922.0,901.0,355.0,1273.0,0.0,0.0,FULTON,both
163,163.0,4251295.0,3.25,1298.0,12108A,12108A,08A,08A,60.0,FULTON,121.0,white,263565.0,08A,2537.0,882.0,506.0,1403.0,0.0,0.0,FULTON,both
164,164.0,4251371.0,0.94,1301.0,12108D,12108D,08D,08D,60.0,FULTON,121.0,white,255725.0,08D,937.0,475.0,200.0,677.0,0.0,0.0,FULTON,both
165,165.0,4259115.0,2.4,520.0,067CA01,067CA01,CA01,CHATTAHOOCHEE 01,33.0,COBB,67.0,,67115.0,CHATTAHOOCHEE 01,4192.0,434.0,972.0,1461.0,0.0,0.0,COBB,both
166,166.0,4259191.0,1.3,641.0,067TM01,067TM01,TM01,TERRELL MILL 01,33.0,COBB,67.0,,62734.0,TERRELL MILL 01,4160.0,721.0,964.0,1740.0,0.0,0.0,COBB,both
167,167.0,4259309.0,2.85,637.0,067SO02,067SO02,SO02,SOPE CREEK 02,33.0,COBB,67.0,white,109556.0,SOPE CREEK 02,3732.0,1348.0,685.0,2088.0,0.0,0.0,COBB,both
168,168.0,4259387.0,4.12,1550.0,121SS09A,121SS09A,SS09A,SS09A,60.0,FULTON,121.0,white,66325.0,SS09A,2603.0,1091.0,551.0,1664.0,0.0,0.0,FULTON,both
169,169.0,4259455.0,2.49,638.0,067SO03,067SO03,SO03,SOPE CREEK 03,33.0,COBB,67.0,white,166386.0,SOPE CREEK 03,2451.0,1054.0,359.0,1457.0,0.0,0.0,COBB,both
170,170.0,4259505.0,2.56,1562.0,121SS16,121SS16,SS16,SS16,60.0,FULTON,121.0,,58034.0,SS16,1894.0,848.0,389.0,1250.0,0.0,0.0,FULTON,both
171,171.0,4848415.0,2.19,1387.0,121AP09A,121AP09A,AP09A,AP09A,60.0,FULTON,121.0,white,105645.0,AP09A,3603.0,1077.0,613.0,1722.0,0.0,0.0,FULTON,both
172,172.0,4848474.0,1.83,1778.0,135121,135121,121,PINCKNEYVILLE X,67.0,GWINNETT,135.0,white,112622.0,PINCKNEYVILLE X,2341.0,788.0,495.0,1334.0,0.0,0.0,GWINNETT,both
173,173.0,4848523.0,4.79,1697.0,13540,13540,40,PINCKNEYVILLE H,67.0,GWINNETT,135.0,,88833.0,PINCKNEYVILLE H,2930.0,886.0,684.0,1625.0,0.0,0.0,GWINNETT,both
174,174.0,4848626.0,3.34,1439.0,121JC12,121JC12,JC12,JC12,60.0,FULTON,121.0,white,170409.0,JC12,2066.0,982.0,298.0,1299.0,0.0,0.0,FULTON,both
175,175.0,4848690.0,1.89,1756.0,13599,13599,99,PINCKNEYVILLE T,67.0,GWINNETT,135.0,,63661.0,PINCKNEYVILLE T,2137.0,477.0,481.0,995.0,0.0,0.0,GWINNETT,both
176,176.0,4763972.0,0.66,1560.0,121SS15A,121SS15A,SS15A,SS15A,60.0,FULTON,121.0,black,44353.0,SS15A,1950.0,109.0,471.0,594.0,0.0,0.0,FULTON,both
177,177.0,4764015.0,2.48,621.0,067RW01,067RW01,RW01,ROSWELL 01,33.0,COBB,67.0,white,135308.0,ROSWELL 01,4758.0,2007.0,851.0,2950.0,0.0,0.0,COBB,both
178,178.0,4764088.0,2.53,1471.0,121RW02,121RW02,RW02,RW02,60.0,FULTON,121.0,white,142982.0,RW02,3339.0,1157.0,632.0,1842.0,0.0,0.0,FULTON,both
179,179.0,4764155.0,2.2,1480.0,121RW10,121RW10,RW10,RW10,60.0,FULTON,121.0,white,121373.0,RW10,2836.0,1126.0,483.0,1650.0,0.0,0.0,FULTON,both
180,180.0,4764210.0,2.27,1485.0,121RW15,121RW15,RW15,RW15,60.0,FULTON,121.0,white,166033.0,RW15,2741.0,1118.0,390.0,1535.0,0.0,0.0,FULTON,both
181,181.0,4764273.0,4.01,1470.0,121RW01,121RW01,RW01,RW01,60.0,FULTON,121.0,white,108603.0,RW01,4059.0,1534.0,714.0,2280.0,0.0,0.0,FULTON,both
182,182.0,4764348.0,3.03,1472.0,121RW03,121RW03,RW03,RW03,60.0,FULTON,121.0,,71633.0,RW03,3392.0,772.0,722.0,1533.0,0.0,0.0,FULTON,both
183,183.0,5034183.0,1.9,1812.0,135155,135155,155,SUWANEE G,67.0,GWINNETT,135.0,white,120739.0,SUWANEE G,2650.0,798.0,486.0,1321.0,0.0,0.0,GWINNETT,both
184,184.0,5034227.0,3.29,1797.0,135140,135140,140,SUWANEE H,67.0,GWINNETT,135.0,white,145658.0,SUWANEE H,2784.0,1221.0,346.0,1593.0,0.0,0.0,GWINNETT,both
185,185.0,5034287.0,1.72,1674.0,13517,13517,17,MARTINS A,67.0,GWINNETT,135.0,,59083.0,MARTINS A,2109.0,232.0,614.0,859.0,0.0,0.0,GWINNETT,both
186,186.0,5034337.0,3.72,1734.0,13577,13577,77,GOODWINS C,67.0,GWINNETT,135.0,,67035.0,GOODWINS C,3637.0,739.0,750.0,1535.0,0.0,0.0,GWINNETT,both
187,187.0,5034415.0,2.8,1754.0,13597,13597,97,GOODWINS E,67.0,GWINNETT,135.0,,83664.0,GOODWINS E,3880.0,1116.0,697.0,1877.0,0.0,0.0,GWINNETT,both
188,188.0,3958663.0,2.52,567.0,067LM02,067LM02,LM02,LOST MOUNTAIN 02,33.0,COBB,67.0,white,132393.0,LOST MOUNTAIN 02,3525.0,1621.0,359.0,2034.0,0.0,0.0,COBB,both
189,189.0,3958718.0,2.33,547.0,067FR01,067FR01,FR01,FORD 01,33.0,COBB,67.0,white,140268.0,FORD 01,2620.0,1114.0,291.0,1438.0,0.0,0.0,COBB,both
190,190.0,3958775.0,3.18,532.0,067DU01,067DU01,DU01,DURHAM 01,33.0,COBB,67.0,white,122343.0,DURHAM 01,3444.0,1556.0,384.0,1988.0,0.0,0.0,COBB,both
191,191.0,3958825.0,5.54,563.0,067KP03,067KP03,KP03,KEMP 03,33.0,COBB,67.0,white,123383.0,KEMP 03,3221.0,1515.0,404.0,1963.0,0.0,0.0,COBB,both
192,192.0,3958891.0,2.45,548.0,067FY01,067FY01,FY01,FREY 01,33.0,COBB,67.0,white,121066.0,FREY 01,1985.0,786.0,293.0,1118.0,0.0,0.0,COBB,both
193,193.0,3958944.0,2.02,569.0,067LM04,067LM04,LM04,LOST MOUNTAIN 04,33.0,COBB,67.0,white,130492.0,LOST MOUNTAIN 04,2201.0,942.0,295.0,1272.0,0.0,0.0,COBB,both
194,194.0,3958991.0,9.31,593.0,067MS01,067MS01,MS01,MARS HILL 01,33.0,COBB,67.0,white,105760.0,MARS HILL 01,2594.0,1062.0,265.0,1373.0,0.0,0.0,COBB,both
195,195.0,3959109.0,1.48,570.0,067LW01,067LW01,LW01,LEWIS 01,33.0,COBB,67.0,white,99747.0,LEWIS 01,1224.0,483.0,224.0,728.0,0.0,0.0,COBB,both
196,196.0,5047868.0,2.27,1788.0,135131,135131,131,SUWANEE E,67.0,GWINNETT,135.0,white,145658.0,SUWANEE E,3103.0,1209.0,447.0,1707.0,0.0,0.0,GWINNETT,both
197,197.0,5047916.0,2.21,1661.0,1354,1354,4,SUWANEE A,67.0,GWINNETT,135.0,white,100037.0,SUWANEE A,1300.0,318.0,224.0,555.0,0.0,0.0,GWINNETT,both
198,198.0,5047982.0,2.17,1755.0,13598,13598,98,GOODWINS F,67.0,GWINNETT,135.0,white,86616.0,GOODWINS F,2324.0,605.0,476.0,1120.0,0.0,0.0,GWINNETT,both
199,199.0,5048051.0,2.76,1799.0,135142,135142,142,SUWANEE F,67.0,GWINNETT,135.0,,108954.0,SUWANEE F,2816.0,857.0,523.0,1424.0,0.0,0.0,GWINNETT,both
200,200.0,5048109.0,2.84,1757.0,135100,135100,100,SUWANEE B,67.0,GWINNETT,135.0,,108992.0,SUWANEE B,3084.0,1028.0,525.0,1592.0,0.0,0.0,GWINNETT,both
201,201.0,5048163.0,2.38,1687.0,13530,13530,30,CATES C,67.0,GWINNETT,135.0,,70953.0,CATES C,2092.0,503.0,594.0,1117.0,0.0,0.0,GWINNETT,both
202,202.0,5084595.0,2.13,1727.0,13570,13570,70,GOODWINS B,67.0,GWINNETT,135.0,white,102252.0,GOODWINS B,3119.0,1098.0,507.0,1668.0,0.0,0.0,GWINNETT,both
203,203.0,5084641.0,2.75,1683.0,13526,13526,26,HOG MOUNTAIN A,67.0,GWINNETT,135.0,,82901.0,HOG MOUNTAIN A,3211.0,732.0,625.0,1395.0,0.0,0.0,GWINNETT,both
204,204.0,5084696.0,2.16,1688.0,13531,13531,31,HOG MOUNTAIN D,67.0,GWINNETT,135.0,white,89986.0,HOG MOUNTAIN D,2249.0,782.0,360.0,1175.0,0.0,0.0,GWINNETT,both
205,205.0,5084745.0,4.43,1793.0,135136,135136,136,HOG MOUNTAIN C,67.0,GWINNETT,135.0,white,80519.0,HOG MOUNTAIN C,2964.0,947.0,440.0,1437.0,0.0,0.0,GWINNETT,both
206,206.0,5084801.0,4.87,1724.0,13567,13567,67,PUCKETTS E,67.0,GWINNETT,135.0,white,80968.0,PUCKETTS E,3503.0,964.0,604.0,1606.0,0.0,0.0,GWINNETT,both
207,207.0,5084859.0,2.41,1728.0,13571,13571,71,LAWRENCEVILLE F,67.0,GWINNETT,135.0,,80776.0,LAWRENCEVILLE F,2883.0,447.0,948.0,1417.0,0.0,0.0,GWINNETT,both
208,208.0,5084911.0,4.5,1801.0,135144,135144,144,LAWRENCEVILLE M,67.0,GWINNETT,135.0,,70796.0,LAWRENCEVILLE M,3741.0,428.0,1182.0,1644.0,0.0,0.0,GWINNETT,both
209,209.0,5084980.0,5.63,1684.0,13527,13527,27,HOG MOUNTAIN B,67.0,GWINNETT,135.0,white,86588.0,HOG MOUNTAIN B,3319.0,1227.0,589.0,1866.0,0.0,0.0,GWINNETT,both
210,210.0,4302647.0,1.83,546.0,067FP01,067FP01,FP01,FULLERS PARK 01,33.0,COBB,67.0,white,130850.0,FULLERS PARK 01,2922.0,1185.0,577.0,1797.0,0.0,0.0,COBB,both
211,211.0,4302716.0,1.87,626.0,067SM01,067SM01,SM01,SEWELL MILL 01,33.0,COBB,67.0,white,125454.0,SEWELL MILL 01,2806.0,1133.0,487.0,1675.0,0.0,0.0,COBB,both
212,212.0,4302796.0,1.94,577.0,067MD01,067MD01,MD01,MURDOCK 01,33.0,COBB,67.0,white,126857.0,MURDOCK 01,3387.0,1428.0,609.0,2109.0,0.0,0.0,COBB,both
213,213.0,4302856.0,1.99,597.0,067MT04,067MT04,MT04,MT BETHEL 04,33.0,COBB,67.0,white,209538.0,MT BETHEL 04,,,,,,,,left_only
214,214.0,4302911.0,1.67,534.0,067EA01,067EA01,EA01,EASTSIDE 01,33.0,COBB,67.0,white,122972.0,EASTSIDE 01,2528.0,1134.0,477.0,1671.0,0.0,0.0,COBB,both
215,215.0,4302972.0,1.19,531.0,067DO01,067DO01,DO01,DODGEN 01,33.0,COBB,67.0,white,135135.0,DODGEN 01,1799.0,831.0,293.0,1155.0,0.0,0.0,COBB,both
216,216.0,4303023.0,1.43,527.0,067CR01,067CR01,CR01,CHESTNUT RIDGE 01,33.0,COBB,67.0,white,126045.0,CHESTNUT RIDGE 01,2781.0,1291.0,447.0,1788.0,0.0,0.0,COBB,both
217,217.0,4303089.0,1.67,622.0,067RW02,067RW02,RW02,ROSWELL 02,33.0,COBB,67.0,white,153556.0,ROSWELL 02,3236.0,1416.0,513.0,1972.0,0.0,0.0,COBB,both
218,218.0,4189043.0,1.96,648.0,067WG02,067WG02,WG02,WADE GREEN 02,33.0,COBB,67.0,white,84696.0,WADE GREEN 02,3563.0,1016.0,781.0,1863.0,0.0,0.0,COBB,both
219,219.0,4189087.0,1.11,513.0,067BG02,067BG02,BG02,BIG SHANTY 02,33.0,COBB,67.0,white,101215.0,BIG SHANTY 02,2557.0,868.0,433.0,1339.0,0.0,0.0,COBB,both
220,220.0,4189152.0,1.03,618.0,067PT01,067PT01,PT01,PITNER 01,33.0,COBB,67.0,white,111668.0,PITNER 01,2295.0,811.0,383.0,1247.0,0.0,0.0,COBB,both
221,221.0,4189207.0,3.75,523.0,067CK01,067CK01,CK01,CHALKER 01,33.0,COBB,67.0,white,57427.0,CHALKER 01,3332.0,743.0,586.0,1384.0,0.0,0.0,COBB,both
222,222.0,4189282.0,1.55,614.0,067PR01,067PR01,PR01,PALMER 01,33.0,COBB,67.0,white,87389.0,PALMER 01,2128.0,761.0,333.0,1148.0,0.0,0.0,COBB,both
223,223.0,4189336.0,3.58,511.0,067BF03,067BF03,BF03,BELLS FERRY 03,33.0,COBB,67.0,white,77375.0,BELLS FERRY 03,4664.0,1517.0,735.0,2343.0,0.0,0.0,COBB,both
224,224.0,4088718.0,0.37,1237.0,12103E,12103E,03E,03E,60.0,FULTON,121.0,black,19653.0,03E,1615.0,7.0,534.0,546.0,0.0,0.0,FULTON,both
225,225.0,4088790.0,0.22,1256.0,12104J,12104J,04J,04J,60.0,FULTON,121.0,black,25242.0,04J,908.0,1.0,129.0,130.0,0.0,0.0,FULTON,both
226,226.0,4088850.0,0.27,1242.0,12103L,12103L,03L,03L,60.0,FULTON,121.0,black,60667.0,03L,492.0,3.0,141.0,146.0,0.0,0.0,FULTON,both
227,227.0,4088903.0,0.71,1243.0,12103M,12103M,03M,03M,60.0,FULTON,121.0,white,57334.0,03M,682.0,59.0,191.0,269.0,0.0,0.0,FULTON,both
228,228.0,4088960.0,0.69,1244.0,12103N,12103N,03N,03N,60.0,FULTON,121.0,black,29787.0,03N,1758.0,9.0,481.0,497.0,0.0,0.0,FULTON,both
229,229.0,4089035.0,0.57,1320.0,12109G1,12109G1,09G1,09G1,60.0,FULTON,121.0,white,67895.0,09G1,377.0,34.0,113.0,150.0,0.0,0.0,FULTON,both
230,230.0,4089071.0,1.26,1321.0,12109G2,12109G2,09G2,09G2,60.0,FULTON,121.0,white,67895.0,09G2,1925.0,251.0,528.0,792.0,0.0,0.0,FULTON,both
231,231.0,4089133.0,0.44,1322.0,12109H,12109H,09H,09H,60.0,FULTON,121.0,white,67895.0,09H,746.0,56.0,209.0,269.0,0.0,0.0,FULTON,both
232,232.0,4709230.0,1.06,1310.0,12108M,12108M,08M,08M,60.0,FULTON,121.0,white,135365.0,08M,1321.0,610.0,247.0,865.0,0.0,0.0,FULTON,both
233,233.0,4709303.0,0.58,1295.0,12107J,12107J,07J,07J,60.0,FULTON,121.0,white,125829.0,07J,2398.0,516.0,600.0,1129.0,0.0,0.0,FULTON,both
234,234.0,4709350.0,0.45,1294.0,12107H,12107H,07H,07H,60.0,FULTON,121.0,white,129059.0,07H,1738.0,525.0,503.0,1040.0,0.0,0.0,FULTON,both
235,235.0,4709398.0,0.57,1305.0,12108G,12108G,08G,08G,60.0,FULTON,121.0,white,118764.0,08G,2340.0,529.0,509.0,1046.0,0.0,0.0,FULTON,both
236,236.0,4709445.0,2.09,1300.0,12108C,12108C,08C,08C,60.0,FULTON,121.0,white,256389.0,08C,1241.0,586.0,179.0,767.0,0.0,0.0,FULTON,both
237,237.0,4709523.0,2.0,1299.0,12108B,12108B,08B,08B,60.0,FULTON,121.0,white,245507.0,08B,2902.0,1044.0,511.0,1582.0,0.0,0.0,FULTON,both
238,238.0,4709617.0,0.53,1280.0,12106I,12106I,06I,06I,60.0,FULTON,121.0,,69900.0,06I,2395.0,162.0,532.0,702.0,0.0,0.0,FULTON,both
239,239.0,4756800.0,3.24,595.0,067MT01,067MT01,MT01,MT BETHEL 01,33.0,COBB,67.0,white,157721.0,MT BETHEL 01,,,,,,,,left_only
240,240.0,4756865.0,0.25,1565.0,121SS18B,121SS18B,SS18B,SS18B,60.0,FULTON,121.0,white,90477.0,SS18B,218.0,93.0,51.0,145.0,0.0,0.0,FULTON,both
241,241.0,4756891.0,1.22,642.0,067TR01,067TR01,TR01,TIMBER RIDGE 01,33.0,COBB,67.0,white,157506.0,TIMBER RIDGE 01,2223.0,967.0,403.0,1428.0,0.0,0.0,COBB,both
242,242.0,4756935.0,0.51,1537.0,121SS02A,121SS02A,SS02A,SS02A,60.0,FULTON,121.0,white,90477.0,SS02A,1034.0,233.0,223.0,465.0,0.0,0.0,FULTON,both
243,243.0,4756981.0,1.08,1567.0,121SS19B,121SS19B,SS19B,SS19B,60.0,FULTON,121.0,white,77423.0,SS19B,1825.0,276.0,408.0,694.0,0.0,0.0,FULTON,both
244,244.0,4757024.0,1.02,1566.0,121SS19A,121SS19A,SS19A,SS19A,60.0,FULTON,121.0,,66247.0,SS19A,2523.0,274.0,581.0,870.0,0.0,0.0,FULTON,both
245,245.0,4757069.0,0.0,1573.0,121SS29B,121SS29B,SS29B,SS29B,60.0,FULTON,121.0,,103129.0,SS29B,,,,,,,,left_only
246,246.0,4757085.0,0.76,1571.0,121SS26,121SS26,SS26,SS26,60.0,FULTON,121.0,,57995.0,SS26,2908.0,179.0,699.0,894.0,0.0,0.0,FULTON,both
247,247.0,4757134.0,0.94,1568.0,121SS20,121SS20,SS20,SS20,60.0,FULTON,121.0,,68393.0,SS20,1681.0,292.0,327.0,632.0,0.0,0.0,FULTON,both
248,248.0,4757210.0,2.37,1569.0,121SS22,121SS22,SS22,SS22,60.0,FULTON,121.0,,52899.0,SS22,2347.0,548.0,516.0,1086.0,0.0,0.0,FULTON,both
249,249.0,4757297.0,1.34,1481.0,121RW11A,121RW11A,RW11A,RW11A,60.0,FULTON,121.0,white,92566.0,RW11A,2266.0,653.0,460.0,1138.0,0.0,0.0,FULTON,both
250,250.0,5102293.0,1.11,1489.0,121RW19,121RW19,RW19,RW19,60.0,FULTON,121.0,white,187821.0,RW19,1742.0,672.0,264.0,950.0,0.0,0.0,FULTON,both
251,251.0,5102342.0,1.35,1450.0,121ML012,121ML012,ML012,ML012,60.0,FULTON,121.0,white,177525.0,ML012,421.0,189.0,47.0,241.0,0.0,0.0,FULTON,both
252,252.0,5102394.0,1.22,1451.0,121ML01B,121ML01B,ML01B,ML01B,60.0,FULTON,121.0,white,178143.0,ML01B,52.0,17.0,5.0,22.0,0.0,0.0,FULTON,both
253,253.0,5102464.0,0.89,1381.0,121AP04A,121AP04A,AP04A,AP04A,60.0,FULTON,121.0,white,138431.0,AP04A,1349.0,589.0,188.0,794.0,0.0,0.0,FULTON,both
254,254.0,5102527.0,3.24,1449.0,121ML011,121ML011,ML011,ML011,60.0,FULTON,121.0,white,177524.0,ML011,1809.0,651.0,229.0,893.0,0.0,0.0,FULTON,both
255,255.0,5102671.0,0.34,1382.0,121AP04B,121AP04B,AP04B,AP04B,60.0,FULTON,121.0,white,177524.0,AP04B,317.0,111.0,53.0,166.0,0.0,0.0,FULTON,both
256,256.0,4587698.0,0.61,1267.0,12105A2,12105A2,05A2,05A2,60.0,FULTON,121.0,white,74509.0,05A2,2051.0,102.0,800.0,922.0,0.0,0.0,FULTON,both
257,257.0,4587787.0,0.17,1239.0,12103G,12103G,03G,03G,60.0,FULTON,121.0,black,15389.0,03G,513.0,5.0,162.0,169.0,0.0,0.0,FULTON,both
258,258.0,4587836.0,0.5,1248.0,12103T,12103T,03T,03T,60.0,FULTON,121.0,black,44311.0,03T,1308.0,21.0,476.0,506.0,0.0,0.0,FULTON,both
259,259.0,4587898.0,0.16,1246.0,12103P2,12103P2,03P2,03P2,60.0,FULTON,121.0,black,21209.0,03P2,,,,,,,,left_only
260,260.0,4587937.0,0.36,1253.0,12104F,12104F,04F,04F,60.0,FULTON,121.0,white,49896.0,04F,1736.0,42.0,523.0,573.0,0.0,0.0,FULTON,both
261,261.0,4587984.0,0.62,1245.0,12103P1A,12103P1A,03P1A,03P1A,60.0,FULTON,121.0,white,53680.0,03P1A,2357.0,84.0,543.0,645.0,0.0,0.0,FULTON,both
262,262.0,4588058.0,0.83,1241.0,12103I,12103I,03I,03I,60.0,FULTON,121.0,,66113.0,03I,1080.0,75.0,202.0,291.0,0.0,0.0,FULTON,both
263,263.0,5109990.0,0.92,1384.0,121AP06,121AP06,AP06,AP06,60.0,FULTON,121.0,white,111870.0,AP06,1524.0,566.0,226.0,807.0,0.0,0.0,FULTON,both
264,264.0,5110054.0,1.46,1386.0,121AP07B,121AP07B,AP07B,AP07B,60.0,FULTON,121.0,white,138287.0,AP07B,1219.0,434.0,177.0,618.0,0.0,0.0,FULTON,both
265,265.0,5110147.0,2.68,1454.0,121ML023,121ML023,ML023,ML023,60.0,FULTON,121.0,white,177681.0,ML023,1112.0,499.0,102.0,606.0,0.0,0.0,FULTON,both
266,266.0,5110196.0,0.52,1453.0,121ML022,121ML022,ML022,ML022,60.0,FULTON,121.0,white,190427.0,ML022,221.0,79.0,17.0,97.0,0.0,0.0,FULTON,both
267,267.0,5110217.0,0.49,1389.0,121AP10,121AP10,AP10,AP10,60.0,FULTON,121.0,white,169333.0,AP10,849.0,317.0,123.0,454.0,0.0,0.0,FULTON,both
268,268.0,5110267.0,2.57,1457.0,121ML04A,121ML04A,ML04A,ML04A,60.0,FULTON,121.0,white,163189.0,ML04A,1366.0,503.0,173.0,694.0,0.0,0.0,FULTON,both
269,269.0,5110337.0,1.99,1385.0,121AP07A,121AP07A,AP07A,AP07A,60.0,FULTON,121.0,white,90764.0,AP07A,2654.0,724.0,507.0,1264.0,0.0,0.0,FULTON,both
